rank,researcher,institution,publications,theses,citations,research_score
13727,Pooja Bhat,International Institute of Information Technology Bangalore,2,0,0,4.0
13728,Gopal Jee,Indian Institute of Science Bangalore,2,0,0,4.0
13729,Rajeeva shreedhara Bhat,B.M.S. College of Engineering,2,0,0,4.0
13730,Debata,CMR Institute of Technology,2,0,0,4.0
13731,Savithri Bhat,B.M.S. College of Engineering,2,0,0,4.0
13732,Shashi Prabha Gogate S,B.M.S. College of Engineering,2,0,0,4.0
13733,Rathna GN,Indian Institute of Science Bangalore,2,0,0,4.0
13734,L Girisha,International Institute of Information Technology Bangalore,2,0,0,4.0
13735,Bhatpahri Pramay,Indian Institute of Science Bangalore,2,0,0,4.0
13736,Girish H,International Institute of Information Technology Bangalore,2,0,0,4.0
13737,M Girish Prasad,International Institute of Information Technology Bangalore,2,0,0,4.0
13738,Girish N,B.M.S. College of Engineering,2,0,0,4.0
13739,Giridhar,B.M.S. College of Engineering,2,0,0,4.0
13740,D V Bhargav,International Institute of Information Technology Bangalore,2,0,0,4.0
13741,Sadhan Gowda,B.M.S. College of Engineering,2,0,0,4.0
13742,Hosahally Narayana Gowda Suresh,International Institute of Information Technology Bangalore,1,0,40,4.0
13743,Ramaswamy Govindarajan,Indian Institute of Science Bangalore,2,0,0,4.0
13744,R Bhargava Rama Gowd,International Institute of Information Technology Bangalore,2,0,0,4.0
13745,C Bhargavi,International Institute of Information Technology Bangalore,2,0,0,4.0
13746,Debashis Jana,Indian Institute of Science Bangalore,2,0,0,4.0
13747,M Govinda Raju,R V College of Engineering,2,0,0,4.0
13748,L Goutham,International Institute of Information Technology Bangalore,2,0,0,4.0
13749,MS Bhaskar,B.M.S. College of Engineering,2,0,0,4.0
13750,Chaitra Bhat,PES University,2,0,0,4.0
13751,Prashant Goswami,Indian Institute of Science Bangalore,2,0,0,4.0
13752,Rama Subba Reddy Gorla,Indian Institute of Science Bangalore,2,0,0,4.0
13753,Shreesha Bhat HR,B.M.S. College of Engineering,2,0,0,4.0
13754,Bhat P Hrishikesh,PES University,2,0,0,4.0
13755,Ishani Bhat,B.M.S. College of Engineering,2,0,0,4.0
13756,Bhuvana Bharadwaj K,B.M.S. College of Engineering,2,0,0,4.0
13757,Viraj Bharadwaj Korede,International Institute of Information Technology Bangalore,1,0,40,4.0
13758,Vishnu Prakash Bharadwaj,B.M.S. College of Engineering,2,0,0,4.0
13759,Gunavathi Hosahalli Swamy,International Institute of Information Technology Bangalore,2,0,0,4.0
13760,Bharat J,B.M.S. College of Engineering,2,0,0,4.0
13761,M Jaya Bharata Reddy,B.M.S. College of Engineering,2,0,0,4.0
13762,Iftekar Gull,Indian Institute of Science Bangalore,2,0,0,4.0
13763,Jaya Bharata Reddy Maddikara,B.M.S. College of Engineering,2,0,0,4.0
13764,Bharath Mahesh Gera,B.M.S. College of Engineering,2,0,0,4.0
13765,GUDOOR LAXMI,B.M.S. College of Engineering,2,0,0,4.0
13766,M S Bharath,R V College of Engineering,2,0,0,4.0
13767,GRNagabhushana,B.M.S. College of Engineering,2,0,0,4.0
13768,Prasad GR,B.M.S. College of Engineering,2,0,0,4.0
13769,N Gowtham,B.M.S. College of Engineering,2,0,0,4.0
13770,K Gowthami,B.M.S. College of Engineering,2,0,0,4.0
13771,Keshav Goyal,International Institute of Information Technology Bangalore,2,0,0,4.0
13772,Srinidhi H,M.S. Ramaiah Institute of Technology,2,0,0,4.0
13773,Yeshwanth H Reddy,M.S. Ramaiah Institute of Technology,2,0,0,4.0
13774,H Sathishkumar,PES University,2,0,0,4.0
13775,Vineeth H R,B.M.S. College of Engineering,2,0,0,4.0
13776,H P Rohith,B.M.S. College of Engineering,2,0,0,4.0
13777,T Deb Roy,Indian Institute of Science Bangalore,2,0,0,4.0
13778,Debabrata Samanta,Dayananda Sagar College of Engineering,2,0,0,4.0
13779,M H Sachhidananda,PES University,2,0,0,4.0
13780,H K Shashikala,International Institute of Information Technology Bangalore,2,0,0,4.0
13781,Padmageetha BG,Dayananda Sagar College of Engineering,2,0,0,4.0
13782,BGPrasad,B.M.S. College of Engineering,2,0,0,4.0
13783,HS Guruprasad,B.M.S. College of Engineering,2,0,0,4.0
13784,R Gurunath,Dayananda Sagar College of Engineering,2,0,0,4.0
13785,Nunna Guru Prakash,B.M.S. College of Engineering,2,0,0,4.0
13786,Puneet Gupta,B.M.S. College of Engineering,2,0,0,4.0
13787,Piyush Gupta,B.M.S. College of Engineering,2,0,0,4.0
13788,Vaishnavi Haritwal,B.M.S. College of Engineering,2,0,0,4.0
13789,K Harishree J Rai,B.M.S. College of Engineering,2,0,0,4.0
13790,Prakruthi Harish,B.M.S. College of Engineering,2,0,0,4.0
13791,Prathiksha Harish,B.M.S. College of Engineering,2,0,0,4.0
13792,Hariprasad,B.M.S. College of Engineering,2,0,0,4.0
13793,Imrose Batterywala,International Institute of Information Technology Bangalore,2,0,0,4.0
13794,Pavol Bauer,Indian Institute of Science Bangalore,2,0,0,4.0
13795,RAFAEL MONTEIRO DE VASCONCELOS,Indian Institute of Science Bangalore,2,0,0,4.0
13796,Paola De Padova,B.M.S. College of Engineering,2,0,0,4.0
13797,BD,CMR Institute of Technology,2,0,0,4.0
13798,Charlotte Becquart,Indian Institute of Science Bangalore,1,0,40,4.0
13799,Hanchate Tryambkeshwar,PES University,2,0,0,4.0
13800,Haneesh K M,B.M.S. College of Engineering,2,0,0,4.0
13801,Hanumanthappa Magalada,PES University,2,0,0,4.0
13802,Hamsha,CMR Institute of Technology,2,0,0,4.0
13803,Habibuddin Shaik,B.M.S. College of Engineering,2,0,0,4.0
13804,Shreya Hegde,PES University,2,0,0,4.0
13805,Sean Hearne,Indian Institute of Science Bangalore,2,0,0,4.0
13806,Basavaraj Jakkali,B.M.S. College of Engineering,2,0,0,4.0
13807,Mansi Hatwar,PES University,2,0,0,4.0
13808,Harsimran Singh,Indian Institute of Science Bangalore,2,0,0,4.0
13809,Prakash Dadadahalli Basavaraju,B.M.S. College of Engineering,2,0,0,4.0
13810,DCenitta,B.M.S. College of Engineering,2,0,0,4.0
13811,Harshith Umesh,PES University,2,0,0,4.0
13812,Ghouse Basha,Indian Institute of Science Bangalore,2,0,0,4.0
13813,Harshvadhan K,B.M.S. College of Engineering,2,0,0,4.0
13814,K Harshavardhana,B.M.S. College of Engineering,2,0,0,4.0
13815,Harshit Hiremath,B.M.S. College of Engineering,2,0,0,4.0
13816,Harshit Timmanagoudar,PES University,2,0,0,4.0
13817,Harsha,B.M.S. College of Engineering,2,0,0,4.0
13818,Harsha P,B.M.S. College of Engineering,2,0,0,4.0
13819,Mustafa Basthikodi,B.M.S. College of Engineering,2,0,0,4.0
13820,Hrishikesh Mehta,PES University,1,0,40,4.0
13821,Hrishikesh Ugale,Indian Institute of Science Bangalore,1,0,40,4.0
13822,Yutaka Hotta,Indian Institute of Science Bangalore,2,0,0,4.0
13823,Ravi Hosamani,Dayananda Sagar College of Engineering,2,0,0,4.0
13824,Neha Hosamath,International Institute of Information Technology Bangalore,2,0,0,4.0
13825,Nandita Bangera,B.M.S. College of Engineering,2,0,0,4.0
13826,Charvi Bannur,PES University,2,0,0,4.0
13827,HL Sandeep,B.M.S. College of Engineering,2,0,0,4.0
13828,Bansidharee Maji,Dayananda Sagar College of Engineering,2,0,0,4.0
13829,Hingmire Vishal Sharad,B.M.S. College of Engineering,2,0,0,4.0
13830,Pemika Hirankittiwong,B.M.S. College of Engineering,2,0,0,4.0
13831,Himanshi Srivastava,International Institute of Information Technology Bangalore,2,0,0,4.0
13832,Hemavathi1,B.M.S. College of Engineering,2,0,0,4.0
13833,Hemantaraj M Kelagadi,International Institute of Information Technology Bangalore,2,0,0,4.0
13834,Pranav Hegde,PES University,2,0,0,4.0
13835,Shreekara S Hegde,B.M.S. College of Engineering,2,0,0,4.0
13836,U Indu,R V College of Engineering,2,0,0,4.0
13837,Indrajit Pal,B.M.S. College of Engineering,2,0,0,4.0
13838,Indu Joseph Thoppil,Dayananda Sagar College of Engineering,2,0,0,4.0
13839,India,B.M.S. College of Engineering,2,0,0,4.0
13840,M Indiramma,B.M.S. College of Engineering,2,0,0,4.0
13841,Chandrani Chakravorty,R V College of Engineering,2,0,0,4.0
13842,Imran Khan,B.M.S. College of Engineering,2,0,0,4.0
13843,Vasundhara V Baligar,Indian Institute of Science Bangalore,2,0,0,4.0
13844,Sanjana Hukkeri,PES University,2,0,0,4.0
13845,Humaira Nisar,International Institute of Information Technology Bangalore,2,0,0,4.0
13846,Muzammil Hussain,B.M.S. College of Engineering,2,0,0,4.0
13847,Bandaru Mallikarjuna,B.M.S. College of Engineering,2,0,0,4.0
13848,Manikanta Bandla,Indian Institute of Science Bangalore,2,0,0,4.0
13849,HR Raveesha,B.M.S. College of Engineering,2,0,0,4.0
13850,Vanamala HR,PES University,2,0,0,4.0
13851,Hradesh Kumar,PES University,2,0,0,4.0
13852,Thriveni J,B.M.S. College of Engineering,2,0,0,4.0
13853,J P Sridhar,International Institute of Information Technology Bangalore,2,0,0,4.0
13854,J R Sathwik,Dayananda Sagar College of Engineering,2,0,0,4.0
13855,Tanya Bajaj,PES University,2,0,0,4.0
13856,Namitha S J,B.M.S. College of Engineering,2,0,0,4.0
13857,S Challa,B.M.S. College of Engineering,2,0,0,4.0
13858,Chaluve Gowda Puttamadappa,International Institute of Information Technology Bangalore,1,0,40,4.0
13859,Kavitha J,B.M.S. College of Engineering,2,0,0,4.0
13860,Bhukya Balaji Naik,B.M.S. College of Engineering,2,0,0,4.0
13861,C Balaji,International Institute of Information Technology Bangalore,2,0,0,4.0
13862,J Jayaprabakar,R V College of Engineering,2,0,0,4.0
13863,S Sundar Kumar Iyer,Indian Institute of Science Bangalore,2,0,0,4.0
13864,Siddarth J J,B.M.S. College of Engineering,2,0,0,4.0
13865,Ishani Mishra,B.M.S. College of Engineering,2,0,0,4.0
13866,Ishika Singhal,B.M.S. College of Engineering,2,0,0,4.0
13867,Ishan Jha,International Institute of Information Technology Bangalore,2,0,0,4.0
13868,Sathish Babu Sekar,International Institute of Information Technology Bangalore,2,0,0,4.0
13869,Rajshree Jaju,B.M.S. College of Engineering,2,0,0,4.0
13870,S Jalaja,International Institute of Information Technology Bangalore,2,0,0,4.0
13871,Pratyush Jaishankar,PES University,2,0,0,4.0
13872,Pranay Jain,B.M.S. College of Engineering,2,0,0,4.0
13873,Himanshu Badhani,Indian Institute of Science Bangalore,2,0,0,4.0
13874,Madan Jagtap,International Institute of Information Technology Bangalore,2,0,0,4.0
13875,Sakshi Jagdale,International Institute of Information Technology Bangalore,2,0,0,4.0
13876,Bahul Dev M,B.M.S. College of Engineering,2,0,0,4.0
13877,Harshit G Bagewadi,Dayananda Sagar College of Engineering,2,0,0,4.0
13878,Krishi Bagri,B.M.S. College of Engineering,2,0,0,4.0
13879,Priya Jadhav,International Institute of Information Technology Bangalore,2,0,0,4.0
13880,Baibhab Chatterjee,Indian Institute of Science Bangalore,2,0,0,4.0
13881,P Baiju,Indian Institute of Science Bangalore,2,0,0,4.0
13882,Stephen J,B.M.S. College of Engineering,2,0,0,4.0
13883,David C Bain,Indian Institute of Science Bangalore,2,0,0,4.0
13884,B Uma,B.M.S. College of Engineering,2,0,0,4.0
13885,Jayakrishna,B.M.S. College of Engineering,2,0,0,4.0
13886,Jayamala Kumar Patil,International Institute of Information Technology Bangalore,2,0,0,4.0
13887,Md Noushad Javed,Indian Institute of Science Bangalore,2,0,0,4.0
13888,Gangadhar Babaladimath,B.M.S. College of Engineering,2,0,0,4.0
13889,Gopal Datt,Indian Institute of Science Bangalore,2,0,0,4.0
13890,Champakumari M,B.M.S. College of Engineering,2,0,0,4.0
13891,Chanagond Jambagi,B.M.S. College of Engineering,2,0,0,4.0
13892,Babloo Chaudhary,Indian Institute of Science Bangalore,2,0,0,4.0
13893,Brundha Rajendra Babu,B.M.S. College of Engineering,2,0,0,4.0
13894,Janya Mahesh,PES University,2,0,0,4.0
13895,Jason Joy Poopady,Indian Institute of Science Bangalore,2,0,0,4.0
13896,Jangamreddy Rajasekhar Reddy,Indian Institute of Science Bangalore,2,0,0,4.0
13897,Suriya Jan,B.M.S. College of Engineering,2,0,0,4.0
13898,Sunith Babu L,PES University,2,0,0,4.0
13899,Raghavendra Babu T M,PES University,2,0,0,4.0
13900,B Sadhana,International Institute of Information Technology Bangalore,2,0,0,4.0
13901,B Sahana,International Institute of Information Technology Bangalore,2,0,0,4.0
13902,B V Sahana,B.M.S. College of Engineering,2,0,0,4.0
13903,JCN swamy,B.M.S. College of Engineering,2,0,0,4.0
13904,Shreeniva B,B.M.S. College of Engineering,2,0,0,4.0
13905,Priyabrat Dash,Indian Institute of Science Bangalore,2,0,0,4.0
13906,B Siddlingeshwar,B.M.S. College of Engineering,2,0,0,4.0
13907,B Sireesha,PES University,2,0,0,4.0
13908,B Sowmya,PES University,2,0,0,4.0
13909,Jayarekha,B.M.S. College of Engineering,2,0,0,4.0
13910,B Sudarshan,R V College of Engineering,2,0,0,4.0
13911,L Jayashree,B.M.S. College of Engineering,2,0,0,4.0
13912,MC Jayaprakash,B.M.S. College of Engineering,2,0,0,4.0
13913,Rachana Jayaram,PES University,2,0,0,4.0
13914,Vighneshwari B,B.M.S. College of Engineering,2,0,0,4.0
13915,Muthuswamy Jayanthi,International Institute of Information Technology Bangalore,2,0,0,4.0
13916,Ken Jonathan Pais,B.M.S. College of Engineering,2,0,0,4.0
13917,B Om Subham,Indian Institute of Science Bangalore,2,0,0,4.0
13918,Omkar Jois,PES University,2,0,0,4.0
13919,Prathish Raaja B,B.M.S. College of Engineering,2,0,0,4.0
13920,Richards Joe Stanislaus,Indian Institute of Science Bangalore,2,0,0,4.0
13921,Tapajyoti Dasgupta,Indian Institute of Science Bangalore,2,0,0,4.0
13922,Deepika Dash,R V College of Engineering,2,0,0,4.0
13923,Lohith JJ,B.M.S. College of Engineering,2,0,0,4.0
13924,Rohith B R,B.M.S. College of Engineering,2,0,0,4.0
13925,Priyanka S Jigalur,B.M.S. College of Engineering,2,0,0,4.0
13926,Rajeshwari S B,M.S. Ramaiah Institute of Technology,2,0,0,4.0
13927,Rakesh B,B.M.S. College of Engineering,2,0,0,4.0
13928,B S,B.M.S. College of Engineering,2,0,0,4.0
13929,Sree Vidya B S,B.M.S. College of Engineering,2,0,0,4.0
13930,Jeyavel,CMR Institute of Technology,2,0,0,4.0
13931,Jerome Moses Monsingh,Indian Institute of Science Bangalore,2,0,0,4.0
13932,K Kalaivanan,Indian Institute of Science Bangalore,2,0,0,4.0
13933,B M Mallikarjuna,B.M.S. College of Engineering,2,0,0,4.0
13934,M B Punithkumar,PES University,2,0,0,4.0
13935,Jyothsna R,B.M.S. College of Engineering,2,0,0,4.0
13936,Jyoti Nagalik,B.M.S. College of Engineering,2,0,0,4.0
13937,Kiran Sai Dasari,Indian Institute of Science Bangalore,2,0,0,4.0
13938,Jyothi P Koujalagi,B.M.S. College of Engineering,2,0,0,4.0
13939,B Mallikarjuna1,B.M.S. College of Engineering,2,0,0,4.0
13940,Manjunath B T,B.M.S. College of Engineering,2,0,0,4.0
13941,Sacheth B Maragiri,B.M.S. College of Engineering,2,0,0,4.0
13942,Juan Luo,Indian Institute of Science Bangalore,2,0,0,4.0
13943,Joydeep Maity,Indian Institute of Science Bangalore,2,0,0,4.0
13944,Joshi Manisha S,B.M.S. College of Engineering,2,0,0,4.0
13945,Meghana Mukunda Joshi,B.M.S. College of Engineering,2,0,0,4.0
13946,Niharika Joshi,B.M.S. College of Engineering,2,0,0,4.0
13947,B S Nanda,PES University,2,0,0,4.0
13948,Nihal B Kottan,International Institute of Information Technology Bangalore,2,0,0,4.0
13949,K M NAGARAJA,B.M.S. College of Engineering,2,0,0,4.0
13950,K Vinod Kumar,PES University,2,0,0,4.0
13951,Yogesh Kumar K,B.M.S. College of Engineering,2,0,0,4.0
13952,B Ravi Kiran,PES University,2,0,0,4.0
13953,Rithvik Chandan,PES University,2,0,0,4.0
13954,Ramesh B Kudenatti,M.S. Ramaiah Institute of Technology,2,0,0,4.0
13955,Pavan Kumar B M,International Institute of Information Technology Bangalore,2,0,0,4.0
13956,Kiran M K,B.M.S. College of Engineering,2,0,0,4.0
13957,Krithik Raj K,B.M.S. College of Engineering,2,0,0,4.0
13958,K Karibasappa,B.M.S. College of Engineering,2,0,0,4.0
13959,K R Kaushik Kumar,B.M.S. College of Engineering,2,0,0,4.0
13960,Santhosh B L,B.M.S. College of Engineering,2,0,0,4.0
13961,B N Lakshmi,International Institute of Information Technology Bangalore,2,0,0,4.0
13962,K K Mishra,Indian Institute of Science Bangalore,2,0,0,4.0
13963,K K Rawat,International Institute of Information Technology Bangalore,2,0,0,4.0
13964,K P Shreelakshmi,Indian Institute of Science Bangalore,2,0,0,4.0
13965,M J B Reddy,B.M.S. College of Engineering,2,0,0,4.0
13966,K N Subramanya,B.M.S. College of Engineering,2,0,0,4.0
13967,N K Udayashankar,M.S. Ramaiah Institute of Technology,2,0,0,4.0
13968,B Jyoshna,B.M.S. College of Engineering,2,0,0,4.0
13969,K Nagamani,R V College of Engineering,2,0,0,4.0
13970,Subham Das,Indian Institute of Science Bangalore,2,0,0,4.0
13971,Meera K N,B.M.S. College of Engineering,2,0,0,4.0
13972,K B Raja,International Institute of Information Technology Bangalore,2,0,0,4.0
13973,K R Manasa,Dayananda Sagar College of Engineering,2,0,0,4.0
13974,K Manjunath,B.M.S. College of Engineering,2,0,0,4.0
13975,Manoj K,B.M.S. College of Engineering,2,0,0,4.0
13976,B K Sahoo,B.M.S. College of Engineering,2,0,0,4.0
13977,B K Sapra,B.M.S. College of Engineering,2,0,0,4.0
13978,Manu K Sajan,Indian Institute of Science Bangalore,2,0,0,4.0
13979,Mahesh K Sawardekar,Indian Institute of Science Bangalore,2,0,0,4.0
13980,Vivek S K,B.M.S. College of Engineering,2,0,0,4.0
13981,Sachin K Rao,International Institute of Information Technology Bangalore,2,0,0,4.0
13982,Uma Rao K,B.M.S. College of Engineering,2,0,0,4.0
13983,Monisha G B,B.M.S. College of Engineering,2,0,0,4.0
13984,B G Sudha,B.M.S. College of Engineering,2,0,0,4.0
13985,Sumukh R K,B.M.S. College of Engineering,2,0,0,4.0
13986,Suneetha K R,International Institute of Information Technology Bangalore,2,0,0,4.0
13987,K Chandana,Dayananda Sagar College of Engineering,2,0,0,4.0
13988,B N Gururaj,B.M.S. College of Engineering,2,0,0,4.0
13989,K R Shwetha,International Institute of Information Technology Bangalore,2,0,0,4.0
13990,K R Y Simha,Dayananda Sagar College of Engineering,2,0,0,4.0
13991,K Prathik,International Institute of Information Technology Bangalore,2,0,0,4.0
13992,K Preethi,International Institute of Information Technology Bangalore,2,0,0,4.0
13993,Vishruth B Gowda,B.M.S. College of Engineering,2,0,0,4.0
13994,K Pavithra,B.M.S. College of Engineering,2,0,0,4.0
13995,K P Pushpavathi,B.M.S. College of Engineering,2,0,0,4.0
13996,K Vijayalakshmi,B.M.S. College of Engineering,2,0,0,4.0
13997,Vijaya K2,B.M.S. College of Engineering,2,0,0,4.0
13998,V K Venkatesan,B.M.S. College of Engineering,2,0,0,4.0
13999,Vengatesan K,B.M.S. College of Engineering,2,0,0,4.0
14000,K Subramani,International Institute of Information Technology Bangalore,2,0,0,4.0
14001,K Srihari,Dayananda Sagar College of Engineering,2,0,0,4.0
14002,B Chethan,B.M.S. College of Engineering,2,0,0,4.0
14003,B V R Chowdari,Indian Institute of Science Bangalore,2,0,0,4.0
14004,Shail K Shah,B.M.S. College of Engineering,2,0,0,4.0
14005,D B Singh,Indian Institute of Science Bangalore,2,0,0,4.0
14006,D B Srinivas,B.M.S. College of Engineering,2,0,0,4.0
14007,Mahesh B Davanagere,International Institute of Information Technology Bangalore,2,0,0,4.0
14008,Dayananda R B,M.S. Ramaiah Institute of Technology,2,0,0,4.0
14009,Deepak Sagar B S,B.M.S. College of Engineering,2,0,0,4.0
14010,S K,B.M.S. College of Engineering,2,0,0,4.0
14011,Srinivas K S,PES University,2,0,0,4.0
14012,Kamini Singh,Dayananda Sagar College of Engineering,2,0,0,4.0
14013,Kamisetti Sasank,International Institute of Information Technology Bangalore,2,0,0,4.0
14014,Ayush Pant,B.M.S. College of Engineering,2,0,0,4.0
14015,Kalyani Kandiraju,International Institute of Information Technology Bangalore,2,0,0,4.0
