Thesis_ID,Title,Year,Abstract,Source,Source_URL
572889,Structure Property Correlation in Additively Manufactured High Temperature Materials Insights from Nickel Based Superalloy IN718 Nickel Based Eutectic High Entropy Alloy AlCoCrFeNi2 1,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/572889
573139,Data Driven Stabilization Schemes for Singularly Perturbed Differential Equations,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/573139
573140,Algorithms for Achieving Fairness and Efficiency in Matching Problems,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/573140
573321,Stability of wall bounded compressible shear flows,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/573321
573326,Experimental and Numerical Studies on an Automobile Air Conditioning System with Refrigerants R134a R1234yf and R1234ze E,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/573326
572893,A stable Strontium isotopic and#948;88 86Sr study of seawater from the Bay of Bengal coastal groundwater from the Bengal Basin and the Ganges Brahmaputra Mahanadi and Godavari rivers in India,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/572893
572885,Stochastic Finite Element Modeling of Material and Geometric Uncertainties in Electromagnetics,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/572885
572892,Delineating the dynamics of neutrophil response in multiple inflammatory stimuli and its consequences,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/572892
572886,Modeling of lightning attachment to aircraft and a novel methodology to quantify strike rate,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/572886
573324,Improved methods for filtration drainage and structural evaluations with and without geo composites for subsurface drainage of pavements,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/573324
574387,Dereverberation of Speech Using Autoregressive Models of Sub band Envelopes,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/574387
574379,Supervised Learning Approaches for Language and Speaker Recognition,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/574379
574384,Investigating Instability Mitigation through Flame Oscillator Synchronization,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/574384
574933,Potential applications of snail mucus in cartilage repair and fabrication of porous 3D scaffolds,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/574933
574931,Anaerobic digestion characteristics of lignocellulosic feedstocks under solid state stratified bed mode of fermentation,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/574931
574934,Automatic speech recognition for low resource Indian languages,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/574934
574953,Stress Assisted Pitting Corrosion Studies in Metallic Structures Using Advanced Modeling Methodologies,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/574953
574952,Secondary Atomization of a Droplet in Diverse Interaction Settings,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/574952
574984,Shear behaviour of gcl sand interfaces under static and dynamic conditions,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/574984
575097,Novel Algorithms for Improving Agricultural Planning and Operations using Artificial Intelligence and Game Theory,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/575097
575098,Fracture and Fatigue Behaviour of Notched Plain Concrete Beams The Role of Theory of Critical Distances and Acoustic Emission,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/575098
575099,Abstractions and Optimizations for Data driven Applications Across Edge and Cloud,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/575099
575100,Index coding over noisy channels and some applications,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/575100
575144,Dynamical systems biology approach to identify mediators of the Epithelial Hybrid Mesenchymal spectrum,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/575144
574389,Microstructure texture mechanical property correlation in additively manufactured stainless Steel 316L and Cu Ni Sn,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/574389
574930,Algorithms for Individual and Collective Fairness Measures,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/574930
574954,Effect of High Pressure Torsion Processing on Precipitate containing alloys,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/574954
574979,A fundamental investigation of discrete liquid gas and fines flow in a random packed bed along with applications,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/574979
574980,Development of SpatioTemporal Multi Task Assignment Approaches for Perimeter Defense Problem,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/574980
575140,Resonant Metasurfaces For Mid Infrared Photonics,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/575140
574982,Solving The Unsolved In Multicomponent Diffusion The Concept Of Constrained Diffusion Couple Methods,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/574982
575137,Towards metal additive manufacturing using alternate powders,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/575137
575142,Formulations for solving geomechanics stability Problems using stress characteristics and finite Element limit analysis with power type and Mohr coulomb Yield criteria,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/575142
612234,Inkjet printed high performance oxide electronics and its application at sensor interfaces,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/612234
688263,PZT Based High speed Electro Optic Modulator Material Development Fabrication and Photonic Device Characterization,2023,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/688263
576629,Numerical simulations of deforming capsules and cells in flow,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/576629
576726,Longitudinal Acceleration based Variable Speed Bioinspired Guidance Law,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/576726
613204,Extratropical Influence on the Sub seasonal Rainfall Deficit in Indian Summer Monsoon,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/613204
612887,Sparsification of Reaction Diffusion Dynamical Systems on Complex Networks,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/612887
576763,Development of Novel Deep Learning Models with Improved Generalizability for Medical Image Analysis,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/576763
613848,An Arbitrary Lagrangian Eulerian Volume of fluid method for free surface and floating body dynamics simulation,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/613848
613776,Revisiting the General Circulation of the Tropics,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/613776
613847,Unravelling the composition space of Zr2FeNiSb2 double half Heusler thermoelectric material,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/613847
614025,Interfacial oscillations and atomization of liquid jets from non circular orifices,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/614025
614028,Single molecule based Superresolution Microscopy for disease biology,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/614028
614022,Low Speed Impact Mechanics and Fragmentation of Wooden Panels Characterization of Indian Woods,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/614022
614031,Biophysics of focal adhesion and cytoskeletal remodeling under fluid shear,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/614031
614026,Single Molecule Based Spatio temporal Super resolution Microscopy for Visualizing Single Molecule Dynamics in Cellular System,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/614026
612241,Exploring Fairness and Causality in Online Decision Making,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/612241
620366,Development of Dual Converters with DC Circuit breaker for DC Distribution Systems,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/620366
620367,Insights into Structure Property Relationships via First Principles and Machine Learning Approaches,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/620367
620397,Flux Rate Controlled Harmonic Filtering of Integrated Magnetic Based Isolated Inverter Topologies and Dynamically Variable Inductors,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/620397
620400,Advancements in Nucleic Acid Lateral Flow Assays,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/620400
671355,Phosphate based Mixed Polyanionic Positive Insertion Materials for Energy Storage Applications,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/671355
679722,Multifunctional Biomaterials based on Polyacrylamide Hydroxyapatite for magnetic biosensing and Musculoskeletal Repair,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/679722
679723,Infimal convolution approaches for image recovery,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/679723
679735,Parallel Algorithms for Efficient Utilization of Multiprocessor Architectures for Transient Stability,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/679735
680298,Improving Efficiency of Perovskite and Silicon Solar Cells by Reducing Surface Recombination Bulk Recombination and Thermalization Losses,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680298
680301,Electronic Devices using Low Dimensional van der Waals Materials and Their Heterojunctions,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680301
680300,Development of Microsystem Platforms Towards Cancer Diagnostics and Therapeutics,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680300
680299,Architectures for linewidth reduction in cascaded Raman fiber lasers and applications,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680299
680309,Design and diagnostics of gas turbine combustors from high shear injector to full scale sector of annular combustor,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680309
680313,Sensing Analysing and Simulating Heterogeneous Unstructured Crowds in Mass Religious Gatherings,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680313
680306,Thermal and Thermo Mechanical Behaviour of Additively Manufactured Hastelloy X,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680306
680312,New Approaches to Estimate Probable Maximum Precipitation Under Stationary and Non Stationary Climate,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680312
680405,A Comprehensive Evaluation of High Temperature Deformation and Damage Behavior of IN740H a and#947; Lean Model Ni Based Superalloy,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680405
680408,Evolution of oxide layers in heat treated and deformed CMSX 4 superalloy in different atmospheres at 900oC,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680408
680402,Application of Finite Element Limit Analysis and Other Means to Deal with Problems Involving Foundations and Excavations,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680402
680404,Mathematical and data driven modelling of viral infections Applications to HIV AIDS and COVID 19,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680404
680403,Predictive Motion Planning for Safe and Efficient Autonomous Driving,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680403
680401,Learning from Limited and Imperfect Data,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680401
680666,Towards a Generalized Approach in Design for Testability for Analog and Mixed Signal ICs,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680666
680669,Cues for phagosome maturation deciphered using a tuneable particulate system,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680669
680665,Mucin Based Photocrosslinkable Bioinks for 3D Bioprinting and Tissue Engineering,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680665
680282,Tight Frames Non convex Regularizers and Quantized Neural Networks for Solving Linear Inverse Problems,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680282
680287,Dictionary Based Channel Estimation and Precoding Techniques for Massive MIMO Wireless Communication Systems,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680287
680280,Investigations on Pulse Width Modulation Techniques for Split Phase Induction Motor Drives,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680280
680286,Electrochemical Continuous Glucose Monitoring Sensor for Effective Management of Diabetes,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680286
680316,Design Simulation Microfabrication and Characterization of a 16 MHz 1D pMUT Array,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680316
680322,Fault Creation Detection and Classification Systems for Modern Power Grids,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680322
680320,Reasoning about Safety of Camera Based Neural Network Controlled Systems,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680320
680672,A Geochemical Sr isotopic and numerical study of river water groundwater and sea water interaction in the tidally dominated Hooghly Ganga estuary,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680672
680675,Modulating Waveform Generation for Split Phase Induction Motor Drives and Discrete Modelling of Switched Reluctance Motor Drives,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680675
680671,Modelling Cable driven Continuum Robots and their applications,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680671
680674,Robust Fabrication Methods for Solid state Nanopores,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680674
680681,Mitigating Bias via Algorithms with Fairness Guarantees,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680681
680684,Advanced Thermoplastic Laminates with Tailored Interface for Aerostructures,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680684
680683,Bioengineering strategies to model and modulate immune cells,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680683
679720,Control of Alternating Flow Phenomena in Transonic Shock Wave Boundary Layer Interactions Over Payload Region of a Generic Launch Vehicle Model,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/679720
679717,Assimilation of near surface soil temperature and soil moisture in an unsaturated flow model State and parameter estimation using synthetic and field experiments,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/679717
679719,Effect of Interface Roughness on Mechanical Strength of Adhesively Bonded CFRP Joints Experimental and Numerical Studies,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/679719
679718,Inverse design of porous structures using deep learning methods for targeted physical properties,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/679718
680297,Integrating Coarse Semantic Information with Deep Image Representations for Object Localization Model Generalization and Efficient Training,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680297
680292,Evaluating Nanoporous Graphene for Enhanced Evaporation Based Separations using Molecular Dynamics Simulations,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680292
680296,Inkjet printed transistors and circuits with two dimensional semiconductors,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680296
680294,Multi agent Collaborative Framework for Automated Agriculture,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680294
680295,Liquefaction response of the sand reinforced with 3D printed geocells,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680295
680293,Global Methods for Camera Motion Estimation,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680293
680400,GPU Accelerated Quantum Transport Solver to Explore 2D Material Space for Transistor Operation,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/680400
672644,Modelling and evaluation of nitrate transit times in groundwater systems,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672644
672643,Modelling capture efficiency of microbots,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672643
672645,Wave Propagation in Bio inspired Inhomogeneous Waveguides for Impact Mitigation Applications,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672645
672647,Chemical Vapour Deposition of Tungsten Disulphide Aided by Thermodynamic and Density Functional Theory Modelling,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672647
672641,Spectral Efficiency and Energy efficiency Trade off in Spectrum Sharing and RIS based Wireless Systems,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672641
672648,Operationalising Sustainability in Smart Manufacturing Systems A Model Based Approach,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672648
672639,Data Driven Approach to Estimate WCET for Real Time Systems,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672639
672642,Advanced Architectures for Cascaded Raman Fiber Lasers,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672642
672628,Mean Field Based Investigations for Inducing Socially Optimal Epidemic Behavior in Rational Individuals,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672628
672627,On Topological Approaches for Planning of Electro Mechanical Assemblies,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672627
672631,Development of an Intraoperative Probe for Brain Tumour Delineation Combining Multimodal Tissue Characterization and Soft Robotics,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672631
672635,First principles Based Investigation of the Adsorption and Optoelectronic Properties of Polymorphic Borophene,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672635
672629,Gallium Oxide Vertical Power Devices Modeling Material Growth and Hetero epitaxial Integration with Silicon,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672629
672634,Design and Optimization of Cell Free Systems Channel Estimation Duplexing Scheme and Synchronization,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672634
672636,Experimental Numerical and Probabilistic Analysis of Reinforced Anchors for Transmission Tower Foundations,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672636
672630,Design and Development of Optical Modality based Probe for Breast Cancer Diagnosis,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672630
672637,Advancements in Microcantilever Sensor Technology Gas Sensing Application,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672637
672633,Investigations on Radial Inflow Turbine for Supercritical CO2 Power Cycles,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672633
672632,Bearings Only Quadrotor Guidance in Gap Traversal Scenarios,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672632
672655,Synergistic Exploration of Oxide Cathode Materials for Potassium ion Batteries,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672655
672657,Designing Metallo Supramolecular Assemblies for Biomimetic Catalysis and Environmental Sustainability,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/672657
674055,Ankora Notions of Multi party Computation and Zero knowledge Beyond Conventional Models,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674055
674056,A Class of Vector Fields for Path Following Guidance,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674056
674060,Multifunctional hydrogels with injectable self healing and shape morphing capabilities for biomedical applications,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674060
674061,Extraction of Bond Coat Mechanical Properties using High Temperature Digital Image Correlation,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674061
674059,Hexagonal boron nitride incorporated polymer nanocomposites for water remediation,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674059
674062,Fast and Scalable Algorithms for Intelligent Routing of Autonomous Marine Agents,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674062
674660,3D printing for biomedical applications hybrid nanoparticle reinforced hydrogels for soft tissue regeneration and bone flaps for cranial reconstruction,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674660
674659,Engineering chemical environments for efficient thermoelectric and heat transport materials using first principles calculation and#65279;,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674659
675179,Group testing a probably approximately correct analysis and recovery algorithms for pooled RT qPCR,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675179
675176,Understanding design communication in internet enabled remote synchronous collaborative design in the early stages of design,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675176
675189,Design and development of biomimetic sensor technologies for the identification of emerging contaminants,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675189
675192,Predictive modelling of key performance indicators for a data driven digital twin of CNC machining processes,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675192
675191,Towards practical high throughput laser based indoor optical wireless communication systems,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675191
675197,Development of pulsed power systems and tooling coils for electromagnetic manufacturing applications,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675197
675190,Contaminated site investigation and remediation using modified nano zero valent iron particles,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675190
675195,Dynamically isotropic gough stewart platform for micro vibration isolation in spacecraft,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675195
675194,Monte carlo simulations with novel sampling variance reduction schemes for structural reliability estimation,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675194
675193,Modeling and experimental studies on nucleation and growth of crystals using super cooled liquids,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675193
675196,Aerobreakup of a polymeric droplet,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675196
675222,Label efficient and generalizable no reference video quality assessment,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675222
675223,Thermoresponsive CuS based nanocomposites mimicking red blood cells for combinatorial therapy and photoacoustic imaging,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675223
675224,Single and multi agent finite horizon reinforcement learning algorithms for smart grids,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675224
675219,Interfacial phase change phenomenon during crystallization and boiling in droplets,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675219
675225,Integrating magnetic swimmer with fluorescent color centers,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675225
675221,Heterogeneous integration of functional oxides on silicon,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675221
675220,On the nature of transonic buffet in a finite span wing,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675220
674080,Experimental Investigations on Switching Behavior of Locomotive Traction grade IGBTs over Wide Operating Conditions,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674080
674076,Emergence and Propagation of Aerodynamic Instabilities in Centrifugal Compressors with Vaned Diffusers Effect of Solidity and Stagger,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674076
674077,A Novel Energy Neutrality Framework for Effective Integration of Energy saving Sensors in Buildings,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674077
674075,Sandwiched Hybrid Waveguide Platform for Integrated Photonics Applications,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674075
674394,Developing Decision Support for Electric Vehicle EV Adoption Charging Infrastructure Planning,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674394
674646,Delivery strategies for dynamic contents in edge caching systems,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674646
674647,Thermochemical conversion of lignocellulosic biomass to generate hydrogen rich synthesis gas for hydrogen production an experimental and thermodynamic study using oxy steam as the gasification agent,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674647
674649,Aeroacoustic sources in twin turbulent jets,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674649
674648,Investigation on direct lightning strike to high voltage transmission lines,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674648
674650,Structural and functional studies on the hypothetical protein TTHA1873 from Thermus thermophilus,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674650
674642,Adaptation and characterization of fossilized hydrocarbon Gas turbine combustor for operation with green fuels experimental and numerical investigation,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674642
674641,Integration of resonant plasmonic nanostructures with 2D materials strategies and applications beyond the visible regime,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674641
674643,Examining climatic response vulnerability and adaptation in rural Indian dwellings to climate change case studies in three climatic zones,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674643
674644,Poleward propagating tropical intraseasonal oscillations over the Indian ocean,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674644
675184,Effect of microstructural evolution on the electrochemical degradation behaviour of electrodeposited tin based coating,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675184
675186,Adaptive and optimal control based artificial pancreas for type 1 diabetes mellitus patients,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675186
675185,Coding schemes and converse bounds for secure multi access and multi antenna coded caching problems,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675185
675182,Engineering interpenetrating polymeric network IPN membranes for effective water remediation,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675182
675187,Advancing the communication complexity landscape of perfectly secure multiparty computation,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675187
675188,Development of computational models for fracture analysis of engineering materials application in adhesively and cementitious composites,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675188
675183,Design of placement delivery arrays for shared cache and multi antenna coded caching problems,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675183
675181,4D printing of polymer composites to Eengineer resorbable and deployable implants,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675181
675180,Design and development of novel quadcopters for reliable operations in cluttered environments,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675180
675214,Developing frameworks for evaluating sustainable transportation measures in terms of quality of life,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675214
675213,Designing quality of service aware serverless platforms,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675213
675209,Developing experimental approaches to gain physical insights in to high electric field and hot electron reliability of AlGaN GaN HEMTs,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675209
675218,Foaming of surface waterbodies a comprehensive study on causes persistence seasonality and mitigation strategies,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675218
675212,Asymptotic modelling of carbon nanotube CNT and CNT reinforced composite structures using strain gradient formulations,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675212
675211,Power swing blocking protection in presence of large scale grid following PV generation,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675211
675217,Gallium oxide based high voltage diode design fabrication characterization and modelling,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675217
675210,Supporting concept representation synthesis and analysis of multi state mechanical devices,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675210
675208,Non intrusive reduced order modeling of dynamical systems with large stochastic dimensions,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675208
675207,In situ analysis of large strain deformation in tool workpiece contacts,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/675207
674064,Dynamics of Leidenfrost droplets on microtextured substrates,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674064
674063,Efficient and Effective Algorithms for Improving the Robustness of Deep Neural Networks,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674063
674070,Universal and Scalable Multi Source Energy Harvesting Power Supply with Dynamic Load Adaptation,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674070
674069,Dual Mode Operation of Grid tied Inverters Modeling Islanding Detection and Transfer of Control,2024,,Shodhganga,https://shodhganga.inflibnet.ac.in/handle/10603/674069
