Institution_ID,Patent_ID
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00367
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00368
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00369
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00370
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00371
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00372
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00373
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00374
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00375
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00376
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00377
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00378
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00379
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00380
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00381
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00382
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00383
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00384
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00385
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00386
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00387
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00388
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00389
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00390
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00391
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00392
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00393
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00394
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00395
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00396
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00397
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00398
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00399
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00400
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00401
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00402
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00403
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00404
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00405
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00406
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00407
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00408
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00409
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00410
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00411
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00412
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00413
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00414
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00415
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00416
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00417
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00418
BMS_COLLEGE_OF_ENGINEERING,PAT_00419
BMS_COLLEGE_OF_ENGINEERING,PAT_00420
BMS_COLLEGE_OF_ENGINEERING,PAT_00421
BMS_COLLEGE_OF_ENGINEERING,PAT_00422
BMS_COLLEGE_OF_ENGINEERING,PAT_00423
BMS_COLLEGE_OF_ENGINEERING,PAT_00424
BMS_COLLEGE_OF_ENGINEERING,PAT_00425
BMS_COLLEGE_OF_ENGINEERING,PAT_00426
BMS_COLLEGE_OF_ENGINEERING,PAT_00427
BMS_COLLEGE_OF_ENGINEERING,PAT_00428
BMS_COLLEGE_OF_ENGINEERING,PAT_00429
BMS_COLLEGE_OF_ENGINEERING,PAT_00430
BMS_COLLEGE_OF_ENGINEERING,PAT_00431
BMS_COLLEGE_OF_ENGINEERING,PAT_00432
BMS_COLLEGE_OF_ENGINEERING,PAT_00433
BMS_COLLEGE_OF_ENGINEERING,PAT_00434
BMS_COLLEGE_OF_ENGINEERING,PAT_00435
BMS_COLLEGE_OF_ENGINEERING,PAT_00436
BMS_COLLEGE_OF_ENGINEERING,PAT_00437
BMS_COLLEGE_OF_ENGINEERING,PAT_00438
R_V_COLLEGE_OF_ENGINEERING,PAT_00439
R_V_COLLEGE_OF_ENGINEERING,PAT_00440
R_V_COLLEGE_OF_ENGINEERING,PAT_00441
R_V_COLLEGE_OF_ENGINEERING,PAT_00442
R_V_COLLEGE_OF_ENGINEERING,PAT_00443
R_V_COLLEGE_OF_ENGINEERING,PAT_00444
R_V_COLLEGE_OF_ENGINEERING,PAT_00445
R_V_COLLEGE_OF_ENGINEERING,PAT_00446
R_V_COLLEGE_OF_ENGINEERING,PAT_00447
R_V_COLLEGE_OF_ENGINEERING,PAT_00448
R_V_COLLEGE_OF_ENGINEERING,PAT_00449
R_V_COLLEGE_OF_ENGINEERING,PAT_00450
DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,PAT_00451
DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,PAT_00452
DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,PAT_00453
DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,PAT_00454
DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,PAT_00455
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_00456
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_00457
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_00458
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_00459
PES_UNIVERSITY,PAT_00460
PES_UNIVERSITY,PAT_00461
PES_UNIVERSITY,PAT_00462
PES_UNIVERSITY,PAT_00463
PES_UNIVERSITY,PAT_00464
PES_UNIVERSITY,PAT_00465
PES_UNIVERSITY,PAT_00466
PES_UNIVERSITY,PAT_00467
PES_UNIVERSITY,PAT_00468
PES_UNIVERSITY,PAT_00469
PES_UNIVERSITY,PAT_00470
PES_UNIVERSITY,PAT_00471
PES_UNIVERSITY,PAT_00472
PES_UNIVERSITY,PAT_00473
PES_UNIVERSITY,PAT_00474
PES_UNIVERSITY,PAT_00475
PES_UNIVERSITY,PAT_00476
PES_UNIVERSITY,PAT_00477
PES_UNIVERSITY,PAT_00478
PES_UNIVERSITY,PAT_00479
PES_UNIVERSITY,PAT_00480
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00481
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00482
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00483
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00484
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00485
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00486
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00487
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00488
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00489
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00490
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00491
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00492
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00493
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00494
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00495
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00496
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00497
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00498
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00499
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00500
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00501
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00502
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00503
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00504
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00505
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00506
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00507
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00508
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00509
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00510
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00511
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00512
M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,PAT_00513
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00514
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00515
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00516
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00517
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00518
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00519
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00520
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00521
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00522
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00523
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00524
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00525
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00526
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00527
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00528
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00529
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00530
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00531
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00532
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00533
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00534
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00535
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00536
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00537
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00538
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00539
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00540
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00541
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00542
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00543
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00544
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00545
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00546
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00547
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00548
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00549
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00550
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00551
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00552
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00553
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00554
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00555
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00556
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00557
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00558
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00559
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00560
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00561
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00562
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00563
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00564
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00565
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00566
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00567
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00568
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00569
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00570
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00571
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00572
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00573
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00574
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00575
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00576
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00577
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00578
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00579
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00580
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00581
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00582
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00583
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00584
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00585
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00586
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00587
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00588
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00589
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00590
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00591
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00592
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00593
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00594
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00595
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00596
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00597
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00598
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00599
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00600
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00601
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00602
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00603
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00604
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00605
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00606
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00607
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00608
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00609
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00610
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00611
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00612
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00613
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00614
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00615
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00616
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00617
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00618
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00619
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00620
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00621
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00622
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00623
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00624
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00625
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00626
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00627
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00628
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00629
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00630
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00631
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00632
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00633
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00634
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00635
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00636
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00637
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00638
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00639
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00640
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00641
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00642
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00643
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00644
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00645
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00646
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00647
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00648
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00649
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00650
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00651
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00652
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00653
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00654
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00655
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00656
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00657
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00658
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00659
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00660
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00661
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00662
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00663
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00664
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00665
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00666
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00667
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00668
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00669
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00670
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00671
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00672
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00673
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00674
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00675
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00676
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00677
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00678
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00679
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00680
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00681
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00682
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00683
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00684
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00685
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00686
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00687
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00688
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00689
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00690
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00691
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00692
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00693
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00694
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00695
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00696
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00697
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00698
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00699
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00700
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00701
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00702
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00703
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00704
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00705
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00706
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00707
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00708
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00709
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00710
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00711
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00712
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00713
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00714
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00715
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00716
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00717
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00718
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00719
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00720
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00721
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00722
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00723
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00724
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00725
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00726
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00727
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00728
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00729
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00730
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00731
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00732
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00733
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00734
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00735
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00736
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00737
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00738
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00739
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00740
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00741
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00742
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00743
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00744
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00745
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00746
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00747
