Person_ID,Thesis_ID
BOSE_SURYASARATHI,612478
SIVAKUMAR_BABU_G_L,612479
SUNDAR_RAJAN_B,613545
ASOKAN_S,613542
NOTT_PRABHU_R,613777
NAIK_AKSHAY_K,606448
NOTT_PRABHU_R,613902
RAVISHANKAR_N_AND_CHATTOPADHYAY_KAMANIO_AND_RAMAMURTHY_PRAVEEN_C,613843
SATISH_L,507499
JAYARAM_VIKRAM_AND_ALAM_ZAFIR,614030
TALUKDAR_PARTHA_PRATIM,507872
PARAG_PARIMAL,507879
SUWAS_SATYAM,614032
DIWAN_SOURABH_SUHAS,614034
GUPTA_GOVIND_S,507484
RAMASWAMY_ANANTH,507875
TALUKDAR_PARTHA_PRATIM,507883
SUNDARAM_NARAYAN_K,614027
VERMA_ASHISH,614024
TOLEY_BHUSHAN_J,613770
CHAKRABARTI_AMARESH,613892
ROY_RAHUL,613543
RAGHUNATHANVARUN,607050
PAUL_ALOKE_AND_CHATTOPADHYAY_KAMANIO,614023
GHOSE_DEBASISH,483821
CHATTERJEE_KAUSHIK,613384
SREENIVASAN_BINOD,613386
PINJARI_ABDUL_RAWOOF,613385
CHANDRAN_SUNIL_L,613389
SRINVAS_T,612242
SRINVAS_T,612247
TOLEY_BHUSHAN_J,612770
DASAPPA_S_AND_RAO_LAKSHMINARAYANA,612774
SRINIVAS_T,620456
BASU_BIKRAMJIT,620370
SINGH_ABHISHEK_K,620369
THOMAS_JOY_M,620399
RAGHUNATHAN_VARUN,620458
NATARAJAN_VIJAY,620453
KUMAR_PRAVEEN,620365
MANI_MONTO,620398
CHOCKALINGAM_A,620457
GOPAKUMAR_K_AND_UMANAND_L,620455
GOPAKUMAR_K_AND_UMANAND_L,572890
MANOHAR_CS,573323
KUMAR_ALOKE,573328
GHOSE_DEBASISH_AND_BHATTACHARYYA_ABHIJIT,573365
RAHA_SOUMYENDU,573364
JOG_CHANDRASHEKHAR_S,572894
SRINIVAS_T,572901
VINOY_K_J_AND_REDDY_K_UMAMAHESHWARA,572902
NATH_DIGBIJOY_N_AND_RAGHAVAN_SRINIVAS,572895
BASU_SAPTARSHI,573136
GOPALAKRISHNAN_S,573322
SUWAS_SATYAM,572889
GANESAN_SASHIKUMAAR,573139
YADATI_NARAHARI,573140
TOMAR_AND_KUMARAN,573321
NARASIMHAM_GSVL_AND_GOWDA_B_SADASHIVE,573326
CHAKRABARTI_RAMANANDA,572893
VINOY_K_J,572885
JHUNJHUNWALA_SIDDHARTH,572892
KUMAR_UDAYA,572886
BABU_G_L_SIVAKUMAR,573324
GANAPATHY_SRIRAM,574387
GANAPATHY_SRIRAM,574379
CHAUDHURI_SWETAPROVO,574384
RAICHUR_ASHOK_M,574933
CHANAKYA_HN_AND_DASAPPA_S,574931
RAMAKRISHNAN_A_G,574934
GOPALAKRISHNAN_S,574953
BASU_SAPTARSHI,574952
LATHA_GALI_MADHAVI,574984
NARAHARI_Y,575097
CHANDRA_KISHEN_J_M,575098
SIMMHAN_YOGESH,575099
RAJAN_B_SUNDAR,575100
JOLLY_MOHIT_KUMAR,575144
SUWAS_SATYAM,574389
NARAHARI_Y_AND_BARMAN_SIDDHARTH,574930
SUWAS_SATYAM,574954
GUPTA_GOVIND_S,574979
SUNDARAM_SURESH,574980
RAGHUNATHAN_VARUN,575140
PAUL_ALOKE,574982
VISWANATHAN_KOUSHIK,575137
KUMAR_JYANT,575142
DASGUPTA_SUBHO,612234
SELVARAJA_SHANKAR_KUMAR,688263
TOMAR_GAURAV,576629
GHOSE_DEBASISH,576726
VENUGOPAL_V,613204
RAHA_SOUMYENDU,612887
YALAVARTHY_K_PHANEENDRA,576763
GANESAN_SASHIKUMAAR,613848
SUKHATME_JAI,613776
RAMAMURTHY_PRAVEEN_C_AND_RAVISHANKAR_N,613847
SIVAKUMAR_D_AND_RAGUPATHY_V_D,614025
MONDAL_PARTHA_P,614028
SHIVAKUMAR_N_D,614022
GUNDIAH_NAMRATA_AND_SAINI_DEEPAK_K,614031
MONDAL_PARTHA_P,614026
NARAHARI_Y_AND_KHAN_ARINDAM,612241
REDDY_SUBBA_AND_UMANAND_L,620366
SINGH_ABHISHEK_K,620367
UMANAND_L_AND_GOPAKUMAR_K,620397
TOLEY_BHUSHAN_J,620400
BARPANDA_PRABEER,671355
BOBJI_M_S,679722
ARIGOVINDAN_MUTHUVEL,679723
GURRALA_G,679735
AVASTHI_SUSHOBHAN,680298
MAJUMDAR_KAUSIK,680301
MAJUMDAR_KAUSIK,680303
PRATAP_RUDRA_AND_RANGARAJAN_ANNAPOORNI,680300
SUPRADEEPA_V_R,680299
BASU_SAPTARSHI_AND_PANDA_PRATIKASH,680309
VERMA_ASHISH_AND_CHAKRABORTY_ANIRBAN,680313
SUWAS_SATYAM_AND_AVADHANI_G_S,680306
SRINIVAS_V_V,680312
KUMAR_PRAVEEN_AND_TOMAR_GAURAV,680405
MAKINENI_SURENDRA_KUMAR,680408
KUMAR_JYANT_AND_PALLEPATI_RAGHUVEER_RAO,680402
DIXIT_NARENDRA_M,680404
SUNDARAM_SURESH,680403
VENKATESH_BABU_R,680401
BANERJEE_GAURAB,680666
JHUNJHUNWALA_SIDDHARTH,680669
RAICHUR_ASHOK_M,680665
SEELAMANTULA_CHANDRA_SEKHAR,680282
SEELAMANTULA_CHANDRA_SEKHAR,680284
HARI_K_V_S,680287
NARAYANAN_G,680280
BHAT_NAVAKANTA,680286
ARORA_MANISH,680316
ARORA_MANISH,680317
ARORA_MANISH,680318
GURRALA_G,680322
CHAKRABARTI_RAMANANDA_MISRA_SAMBUDDHA_AND_VENUGOPAL_V,680672
UMANAND_L,680675
GHOSAL_ASHITAVA_AND_GURUMOORTHY_B,680671
VARMA_MANOJ_M,680674
LOUIS_ANAND,680681
KUMAR_SUBODH_AND_BOSE_SURYASARATHI,680684
NANDI_DIPANKAR_AND_CHATTERJEE_KAUSHIK,680683
SURYANARAYANA_G_K_AND_JAGADEESH_G,679720
SEKHAR_M,679717
BHAT_M_R,679719
GURUMOORTHY_B,679718
CHAKRABORTY_ANIRBAN,680297
AYAPPA_K_GANAPATHY,680292
DASGUPTA_SUBHO,680296
GHOSE_DEBASISH_AND_KOLATHAYA_SHISHIR_N_Y,680294
MADHAVI_LATHA_G,680295
GOVINDU_VENU_MADHAV,680293
MAHAPATRA_SANTANU,680400
SEKHAR_M,672644
VARMA_MANOJ_M,672643
GOPALAKRISHNAN_S,672645
RAGHAVAN_SRINIVASAN,672647
MEHTA_NEELESH_B,672641
CHAKRABARTI_AMARESH,672648
NANDY_S_K,672639
SUPRADEEPA_V_R,672642
NARAHARI_Y,672628
SEN_DIBAKAR,672627
PANDYA_HARDIK_J,672631
MAHAPATRA_SANTANU,672635
AVASTHI_SUSHOBHAN,672629
MURTHY_CHANDRA_R,672634
SIVAKUMAR_BABU_G_L,672636
PANDYA_HARDIK_J,672630
NAIK_AKSHAY,672637
KUMAR_PRAMOD,672633
RATNOO_ASHWINI,672632
BARPANDA_PRABEER,672655
RANA_SUBINOY,672657
PATRA_ARPITA,674055
RATNOO_ASHWINI,674056
CHATTERJEE_KAUSHIK,674060
JAYARAM_VIKRAM,674061
BOSE_SURYASARATHI,674059
SUBRAMANI_DEEPAK_N,674062
BASU_BIKRAMJIT,674660
SINGH_ABHISHEK_K,674659
MURTHY_CHANDRA_R_AND_AGASHE_SHASHANK_S,675179
GURUMOORTHY_B,675176
RAMAMURTHY_PRAVEEN_C_AND_SHRIVASTAVA_MAYANK,675189
GURUMOORTHY_B_AND_SURESH_K,675192
RAGHUNATHAN_VARUN,675191
THOMAS_JOY_M,675197
SIVAKUMAR_BABU_G_L,675190
GHOSAL_ASHITAVA_AND_GURUMOORTHY_B,675195
MANOHAR_C_S,675194
GUPTA_SANJEEV_KUMAR,675193
KUMAR_ALOKE,675196
SOUNDARARAJAN_RAJIV,675222
RAICHUR_ASHOK_M,675223
BHATNAGAR_SHALABH,675224
DASH_SUSMITA_AND_SEN_PROSENJIT,675219
GHOSH_AMBARISH,675225
RAGHAVAN_SRINIVASAN,675221
VENKATRAMAN_KARTIK,675220
NARAYANAN_G,674080
GOVARDHAN_RAGHURAMAN_N,674076
MANI_MONTO,674077
SELVARAJA_SHANKAR_KUMAR,674075
VERMA_ASHISH,674394
SINGH_CHANDRAMANI,674646
DASAPPA_S,674647
HEMCHANDRA_SANTOSH_AND_SAMANTA_ARNAB,674649
KUMAR_UDAYA,674648
SEKAR_K,674650
DASAPPA_S,674642
GHOSH_AMBARISH_AND_ASOKAN_S,674641
MANI_MONTO,674643
SUKHATME_JAI,674644
SRIVASTAVA_CHANDAN,675184
PADHI_RADHAKANT_AND_KOLATHAYA_SHISHIR_N_Y,675186
SUNDAR_RAJAN_B,675185
BOSE_SURYASARATHI,675182
PATRA_ARPITA,675187
RAMASWAMY_ANANTH,675188
SUNDAR_RAJAN_B,675183
CHATTERJEE_KAUSHIK_AND_ASTHANA_SONAL,675181
SUNDARAM_SURESH,675180
VERMA_ASHISH,675214
LAKSHMI_J,675213
SHRIVASTAVA_MAYANK,675209
RAO_LAKSHMINARAYANA_AND_CHANAKYA_H_N,675218
HARURSAMPATH_DINESHKUMAR,675212
DAS_SARASIJ,675211
NATH_DIGBIJOY_N,675217
CHAKRABARTI_AMARESH,675210
GHOSH_DEBRAJ,675208
VISWANATHAN_KOUSHIK,675207
DASH_SUSMITA,674064
VENKATESH_BABU_R,674063
AMRUTUR_BHARADWAJ,674070
JOHN_VINOD,674069
SHIVAKUMAR_N_D,674065
PANDYA_HARDIK_J,674067
SASTRY_P_S,674072
PAL_DEBNATH,674071
BASU_BIKRAMJIT,674099
BARPANDA_PRABEER,674103
JOLLY_MOHIT_KUMAR,674400
ROY_DEBASISH,674403
MANI_MONTO,674395
SOUNDARARAJAN_RAJIV,674411
GUNDIAH_NAMRATA,674412
SUBRAHMANYAM_DUVVURI,674406
RAJANIKANTH_B_S,674640
ADITYA_KONDURI,674637
RAGHURAMA_RAO_S_V,674638
VERMA_ASHISH,674639
SUWAS_SATYAM_AND_CHATTERJEE_KAUSHIK,675200
UMANAND_L_AND_REDDY_SUBBA,675203
SUNDARESAN_RAJESH_AND_PINJARI_ABDUL_RAWOOF,675206
RAGHUNATHAN_VARUN_AND_SRINIVAS_T,675205
RAMAMURTHY_PRAVEEN_C,675201
NARASIMHAN_R,675202
DIXIT_NARENDRA_M,675204
CHANDORKAR_SAURABH_A,675199
BISWAS_PRADIPTA_AND_CHAKRABARTI_AMARESH,688274
CHANDORKAR_SAURABH_A,688271
GHOSH_AMBARISH,688269
GURUMOORTHY_B,688267
KUMAR_PRAMOD,688261
LAKSHMI_J,688268
GOVARDHAN_RAGHURAMAN_N,688266
BASU_SAPTARSHI,690538
GOVINDARAJAN_R_AND_JACOB_MATTHEW_T,679721
RAVIKRISHNA_R_V_AND_PANDA_PRATIKASH,680305
UMANAND_L_AND_REDDY_SUBBA,680311
BHATNAGAR_SHALABH,680307
SRISHA_RAO_M_V,680310
SUNDARAM_SURESH,680285
HEMCHANDRA_SANTOSH,680288
PANDA_PRATIKASH,680319
PINJARI_ABDUL_RAWOOF,680315
GOPALAKRISHNAN_S,680321
SEKHAR_M_AND_RAO_SUDHAKAR_M,680679
SEN_DIBAKAR,680676
TOMAR_GAURAV,680673
GHOSE_DEBASISH,680682
JOLLY_MOHIT_KUMAR,679300
DASAPPA_S_AND_BALACHANDRA_P,679716
RAICHUR_ASHOK_M,679713
HARURSAMPATH_DINESHKUMAR,679715
VENKATRAMAN_KARTIK,679714
KUMAR_ALOKE_AND_VISWANATHAN_KOUSHIK,680290
NATARAJAN_VIJAY,680291
CHEPURI_SUNDEEP_PRABHAKAR,680289
VINAYACHANDRAN_P_N,675216
SESHADRI_ASHWIN_K,675198
GOPALAKRISHNAN_S,699627
JAYAGOPI_D_B,326962
POONACHA_P_G_AND_JAYAGOPI_D_B,326976
SRINIVASA_PRASANNA_G_N,351262
DSOUZA_MEENAKSHI_AND_K_V_DINESHA,351263
NAIDU_SRINATH_R,351268
V_N_MURALIDHARA,351271
LALCHANDANI_JAYPRAKASH_AND_VARADHARAJAN_SRIDHAR,358402
SRINIVASARAGHAVAN_GOPALAKRISHNAN_AND_MURALIDHARA_V_N,358403
SINHA_NEELAM_AND_JAYAGOPI_D_B,326963
RAO_MADHAV,326972
RAMASUBRAMANIAN_V_AND_JAYAGOPI_D_B,327003
DAS_DEBABRATA,349673
JAYAGOPI_D_B,349825
SRINIVASA_SRINATH,349829
SINHA_NEELAM,349830
PRASANNA_G_N_SRINIVASA,391327
BAPAT_JYOTSNA_AND_DAS_DEBABRATA,397172
BAPAT_JYOTSNA_AND_ANJALI_TRICHA,397174
SREEVALSANNAIR_JAYA_AND_T_K_SRIKANTH,397177
SINHA_NEELAM_AND_G_SRINIVASARAGHAVAN,396293
DSOUZA_MEENAKSHI,396294
BAPAT_JYOTSNA_AND_DAS_DEBABRATA,396295
DAS_PRIYANKA_AND_ANJALI_TRICHA,396297
PRAKASH_AMIT_AND_SRINIVASAN_JANAKI,396298
JAYAGOPI_DINESH_BABU,397175
SEN_SUBHAJIT_AND_PARIKH_CHETAN_D,397176
ASHOK_PRADEESHA,508455
SRINIVAS_VIVEK,508456
V_SRIDHAR_AND_CHAKRABARTI_SUJIT_KUMAR,508458
SRINIVASAN_JANAKI,508461
V_SRIDHAR,508464
CHAKRABARTI_SUJIT_KUMAR_AND_GUPTA_MANISH,508465
ROY_SUBIR_KUMAR_AND_SEN_SUBAJIT,510262
DSOUZA_MEENAKSHI,510263
SRINIVASA_SRINATH,511525
B_THANGARAJU,511526
SINHA_NEELAM,511961
ROY_SUBIR_KUMAR_AND_RAO_NANDITHA,593537
RAMANATHAN_CHANDRASHEKAR,593540
CHAKRABARTI_SUJIT_KUMAR,593533
CHAKRABARTI_SUJIT_KUMAR,593534
SINHA_NEELAM,593535
SRINIVASA_SRINATH,593536
RAO_MADHAV,593539
PRAKASH_AMIT_AND_B_DAKSHAYANI,595169
RAO_SACHIT,595922
RAO_SHRISHA,595923
CHATTOPADHYAY_AMIT,595924
RAO_MADHAV,690390
DAS_DEBABRATA,690391
MISHRA_AMRITA,690395
RAO_MADHAV,690396
RAO_SHRISHA,690397
DSOUZA_MEENAKSHI,690398
BAPAT_JYOTSNA_AND_DAS_DEBABRATA,690400
V_RAMASUBRAMANIAN,690401
T_K_SRIKANTH,691835
T_K_SRIKANTH,691836
PRAKASH_AMIT,691837
PRAKASH_AMIT,691838
KUMAR_UTTAM,691839
BAPAT_JYOTSNA_AND_MISHRA_AMRITA,691840
V_N_MURALIDHARA,691844
SREEVALSANNAIR_JAYA,691845
RAO_MADHAV_AND_SINHA_NEELAM,691846
JAGADISH_S_KALLIMANI,641598
SHOBHA_K_R,616976
RAJESWARI_M_KULKARNI_AND_ARCHNA,619222
VISWANATH_TALASILA,619240
NARAYANAPPA_C_K,641597
MRUNALINI_M,619221
MALATHI_C,619784
SEEMA_S,626864
ANITA_KANAVALLI,626865
MONALISA_BHARDWAJ,627996
NARAYANAPPA_C_K,642119
RAVEENDRA_P_V,616977
AJITHA_S,619239
MANISH_KUMAR,619244
JAGANNATHA_S,619780
JAGANNATHA_S,619783
NEERAJA_G_AND_VIDYA_K,627997
JAGANNATHA_REDDY_A,694175
GOVINDARAJU_M_V,703442
MOHANASUNDARAM_T,703852
SUDARSHAN_T_S_B,681838
SANJEEV_G,546660
SATISH_C_S,502433
SATISH_C_S,553959
DEEPA_K_NAIR,619053
SARAVANAN_JANARDHANAN,619520
MUKUND_HANDRAL,681840
MAMATHA_H_R,625258
DR_SANJEEV_G,610588
SANJEEV_G,629261
SRIDHAR_K_S,618584
RAMAPRABHA_D,686842
BASAVARAJA_B_M,611967
ANITHA_N,625257
LEELA_V,629056
SATISH_C_S,681839
LAKSHMAN_K,722041
RAJESH_MATHIVANAN_N,686841
DR_SHOBHA_G,461878
M_A_L_ANTONY_RAJ,462295
NAGARAJA_G_S,462304
DR_K_SREELAKSHMI,462313
SUBRAMANYA_KN,462318
VIJAYALAKSHMI_MN,516320
ANDHE_DHARANI,516379
H_N_NARASIMHA_MURTHY,461634
RAJASHREE_SHETTAR,461943
RAVISHANKAR_S,461976
PADMAJA_K_V,462110
RAVISHANKAR_S,462141
S_A_HARIPRASAD,462225
B_L_SHIVAKUMAR,462231
B_C_UDAYASHANKAR,462233
RADHAKRISHNA,462236
SHOBHA_G,462258
RUDRANNA_NANDIHALLI,462274
SRIVANI_S_G,462287
SUBRAMANYA_K_N,462305
NEETI_GHIYA,462417
NEETI_GHIYA,462420
PUSHPA_AGRAWAL,462536
USHA_J,516321
USHA_J,516383
USHA_J,516386
S_R_SWAMY,529088
NEETI_GHIYA_AND_SHIVAKUMAR_N,529091
DR_NARASIMHA_MURTHY_H_N,461719
N_K_CAUVERY,461904
K_B_RAMESH,462027
UTTARA_KUMARI_M,462041
ABHAY_DESHPANDE,462178
GEETHA_K_S_AND_SATYANARAYANA_B_S,462226
B_L_SHIVAKUMAR,462241
B_G_SUDARSHAN,462266
K_B_RAMESH,462267
N_K_CAUVERY,462268
RAMESH_K_B,462280
K_B_RAMESH,462288
G_SADASHIVAPPA,462332
G_SADASHIVAPPA,462334
ANAND_JATTI,462371
ANAND_JATTI,462390
ANAND_JATTI,462394
G_SADASHIVAPPA,462443
G_SADASHIVAPPA,462445
NAGARAJ_G_CHOLLI,462451
NAGASHREE_N_RAO,462537
AH_MANJUNATHA_REDDY,462538
AH_MANJUNATHA_REDDY,462541
S_ANUPAMA_KUMAR,516375
S_ANUPAMA_KUMAR,516381
DR_SHARVANI_G_S,461788
DRSHARVANI_G_S,461811
RAMAKANTH_KUMAR_P,461914
CAUVERY_N_K,461934
SHARVANI_G_S,461946
CAUVERY_N_K,461967
DINESH_M_N,461970
SHOBHA_G,462057
PADMAJA_K_V,462123
HV_RAVISH_ARADHYA,462152
NAGARAJA_G_S,462153
UMA_B_V,462173
H_V_RAVISH_ARADHYA,462221
ANAND_JATTI,462223
RENUKA_DEVI_M_V,462227
ABHAY_DESHPANDE,462230
PADMAJA_K_V,462234
B_L_SHIVAKUMAR,462240
C_H_RENUMADHAVI,462257
C_H_RENUMADHAVI,462263
DINESH_M_N,462269
ANITHA_G_S,462282
KRISHNAPPA_H_K,462286
UMA_RAO_K,462292
SHARVANI_G_S,462293
NAGARAJA_G_S,462294
K_N_SUBRAMANYA,462296
RAJALAKSHMI_M,462298
RAJESWARA_RAO_KVS,462311
SHANTHARAM_NAYAK,462316
SHANTHARAM_NAYAK,462331
ANAND_JATTI,462360
VIDYA_NIRANJAN,462368
VIDYA_NIRANJAN,462369
S_C_PRASANNA_KUMAR,462391
N_SHIVAKUMAR,462423
JAYALATHA_G,462441
JAYALATHA_G,462453
VIDYA_NIRANJAN,462539
VIDYA_NIRANJAN,462547
S_R_SWAMY,529086
G_JAYALATHA,529087
S_R_SWAMY,529090
SHANMUKHA_NAGARAJ,515977
B_ANAND_AND_H_N_NARASIMHA_MURTHY,515979
DR_NAGARAJ_G_CHOLLI,515980
B_ANAND_AND_H_N_NARASIMHA_MURTHY,515981
M_KRISHNA,515982
G_N_SRINIVASAN,515987
RAJALAKSHMI_M_AND_A_R_PHANI,515995
CAUVERY_NK,515996
RAJESWARA_RAO_K_V_S,516006
SHOBHA_G,516171
KRISHNAPPA_H_K,516173
SHOBHA_G_AND_THANUJA_T_C,516174
SHARVANI_G_S,516176
NAGARAJ_G_CHOLLI,516259
H_V_KUMARASWAMY,516260
K_B_RAMESH,516323
DR_VIDYA_NIRANJAN,516376
JAYAPAL_R,516377
DR_ANAND_JATTI,516378
RUDRANNA_NANDIHALLI,516380
DR_VIDYA_NIRANJAN,516382
JAYAPAL_R,516387
RAJESWARA_RAO,516625
DR_KARIYAPPA_BS,517398
R_SURESH,525854
MINAL_MOHARIR,529081
GEETHA_K_S,529082
P_R_VENKATESH,529084
CAUVERY_NK_AND_PADMASHREE_T,529085
SUDHA_KAMATH_M_K,529092
CH_RENUMADHAVI,598157
CH_RENUMADHAVI,598158
KRISHNAPPA_H_K,598164
KRISHNAPPA_H_K,598165
KRISHNAPPA_H_K,598166
SADASHIVAPPA_G,598171
KUMARASWAMY_H_V_AND_RAVISHANKAR_S,598346
DR_ANAND_JATTI,598757
DR_K_UMA_RAO,598758
D_RJAYAPAL,598759
DR_RUDRANNA_NANDIHALLI,598760
M_KRISHNA,597725
P_V_SRIHARI,597727
R_SRIDHAR,597735
C_K_NAGENDRA_GUPTHA,597736
SRINIVASAN_GN,597788
NANJUNDARADHYA_N_V,597789
NAGARAJA_GS,597790
SUDHA_KAMATH_M_K,597791
NAGARAJA_GS,597792
SRINIVASAN_GN,597793
SOWMYARANI_C_N,598159
ANALA_M_R,598160
SHOBHA_G,598161
MINAL_MOHARIR,598162
N_K_SRINATH,598163
KRISHNAPPA_H_K,598167
DR_R_SURESH,598168
N_K_SRINATH,598172
DR_RUDRANNA_NANDIHALLI,598640
DR_K_NAGAMANI,599440
DR_K_NAGAMANI,599441
MUTTARA_KUMARI,622253
DR_SRIVIDYA_P,629399
