Person_ID,Patent_ID
DR_NEHA_MANGLA,PAT_01667
ARCHANA_HOMBALIMATH,PAT_01668
MANJULA_HT,PAT_01668
SHYAMASREE_GHOSH,PAT_01668
SUPRIYA_HARLAPUR,PAT_01668
DR_NEHA_MANGLA,PAT_01668
ARCHANA_HOMBALIMATH,PAT_01669
ASWATHI_S,PAT_01669
J_SUNEETHA,PAT_01669
NISHAD_A,PAT_01669
NIRANJAN_L,PAT_01670
SHILPA_A_N,PAT_01670
SRIDHAR_N,PAT_01670
SREEKANTHA_B,PAT_01670
ARCHANA_HOMBALIMATH,PAT_01671
SUNEETHA_J,PAT_01671
ASWATHI_S,PAT_01671
SUPRIYA_HARLAPUR,PAT_01671
DR_NEHA_MANGLA,PAT_01671
SAGARIKA_BEHERA,PAT_01672
JHANSI_RANI_PRATHURI,PAT_01672
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01672
RESHMA_P_ELDHO,PAT_01673
LOKASREE_B_S,PAT_01673
NITHARA_P_V,PAT_01673
PRIYANKA_PRIYADARSHINI_PADHI,PAT_01673
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01673
RESHMA_P_ELDHO,PAT_01674
NITHARA_P_V,PAT_01674
LOKASREE_B_S,PAT_01674
PRIYANKA_PRIYADARSHINI_PADHI,PAT_01674
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01674
DR_VAKULA_RANI_J,PAT_01675
BISHAL_KUMAR_CHAKRABORTY,PAT_01675
AISHWARYA_JAKKA,PAT_01675
HAMSINI_KANURU,PAT_01675
SUSHMA_B,PAT_01676
APARNA_P,PAT_01676
RAVEESHA_KH,PAT_01677
CMR_INSTITUTE_OF_TECHNOLOGY_BENGALURU,PAT_01677
PROFBINEET_KUMAR_JHA_CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01678
DR_AKANA_CHANDRA_MOULI_VENKATA_SRINIVAS_AMC_ENGINEERING_COLLEGE,PAT_01678
PROF_DHEERAJ_D_GLOBAL_ACADEMY_OF_TECHNOLOGY,PAT_01678
CHIYYEDU_MANASA_GLOBAL_ACADEMY_OF_TECHNOLOGY,PAT_01678
DR_MSHAHINA_PARVEEN_CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01678
DR_ASHA_JYOTHI_CH_JNTUHJAGITHYAL,PAT_01678
DRZEENATHUL_FARIDA_ABDUL_GANI_PROF_FRANCIS_XAVIER_ENGINEERING_COLLEGE,PAT_01679
MRARAMESH_UDHAYAKUMAR_ASSOCIATE_PROFESSOR_MISRIMAL_NAVAJEE_MUNOTH_JAIN_ENGINEERING_COLLEGE,PAT_01679
DRNSBALAJI_POST_DOCTORAL_FELLOW_NIT_TRICHY,PAT_01679
MR_CT_JUSTUS_PANICKER_RESEARCH_SCHOLAR_NITTRICHY,PAT_01679
MRRSHISHIR_RESEARCH_SCHOLAR_NIT_TRICHY,PAT_01679
DRPPRAKASH_AP_UNIVERSITY_COLLEGE_OF_ENGINEERING_VILLUPURAM,PAT_01679
DR_SUMATHI_D,PAT_01680
DR_REMA_GOPALAN,PAT_01681
DR_MITALI_PALIT,PAT_01681
MRS_P_R_MADHU_SHREE,PAT_01681
DR_RASHMI_SINGH_ROY,PAT_01681
DR_SWATHI_P_K,PAT_01681
ABINASH_PANDA,PAT_01682
MEENAKSHI_R_PATIL,PAT_01682
S_SEETHA,PAT_01682
ABHIJITH_VR,PAT_01682
SUMATHI_D,PAT_01683
MEENAKSHI_PATIL,PAT_01684
DR_SRIDEVI_S,PAT_01684
MITHIL_R_KOKANE,PAT_01684
MOKSHA_BH,PAT_01684
SANJANA_S_RAO,PAT_01684
SHWETA_UMESHCHANDRA_KARJINNI,PAT_01684
NIKITA_THAKUR,PAT_01684
TRISHA_D_RAI,PAT_01684
SRESTHA_SARKAR,PAT_01684
SRIJAN_SHIVAKUMAR_KAKHANDAKI,PAT_01684
SATYABRATA_DAS,PAT_01685
MEENAKSHI_PATIL,PAT_01686
ABHIJEET_KUMAR,PAT_01686
AYUSH_KUMAR,PAT_01686
CHIRANTH_V,PAT_01686
BHARATH_KUMAR_R,PAT_01686
CHETHAN_D_R,PAT_01686
JEEVAN_B_V,PAT_01686
YADHUNANDAN_K_S,PAT_01686
NOVY_JACOB,PAT_01687
SHRISHAILA_P,PAT_01687
VIJI_K,PAT_01688
K_CHITRA,PAT_01688
ANJU_DAS,PAT_01688
SUMIT_MOHANTY,PAT_01688
ATHAR_AHMED,PAT_01688
K_UMA_LAKSHMI,PAT_01689
NAVYA_V_K,PAT_01689
SELVAM_JESIAH,PAT_01689
N_KAVIPRIYA,PAT_01689
PROF_BRIJESH_SINGH,PAT_01690
CMR_INSTITUTE_OF_TECHNOLOGY_SRI_NIVASA_REDDY_LAYOUT_AECS_LAYOUT_MARATHAHALLI_BENGALURU_KARNATAKA_560037,PAT_01690
HARINI_L,PAT_01690
HARSHITHA_H_N,PAT_01690
G_S_NISHCHITHA,PAT_01690
DILIP_KUMAR_HM,PAT_01690
DIVYA_S,PAT_01690
GIREESH_C_NEELANNAVAR,PAT_01690
DHANUSH_SHANKAR_S,PAT_01690
GUNJAN_SINGH,PAT_01690
GAGAN_KUMAR_S,PAT_01690
GAYATHRI_K,PAT_01690
HRITHIK_V_G,PAT_01690
MS_SHEELAVATHI,PAT_01690
SATYABRATA_DAS,PAT_01691
SRIVIDYA_RAMISETTY,PAT_01692
MURALI_M_C,PAT_01692
DRGNANESWARI_GNANAGURU,PAT_01693
DR_SSILVIA_PRISCILA,PAT_01693
DRPRAVEEN_B_M,PAT_01693
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01693
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01694
RNS_INSTITUTE_OF_TECHNOLOGY,PAT_01694
GELUVARAJB,PAT_01694
PALAKITI_VENKATA_NAGENDRA_PRADEEP,PAT_01694
LAKSHMI_S_HANNE,PAT_01694
SHARATH_KUMAR_M,PAT_01694
MYTHRIS,PAT_01694
ROOPAT,PAT_01694
VIJAYALAKSHMI_H_R,PAT_01694
YASHASWI_R,PAT_01694
BATHINAPATLA_AYYAPPA,PAT_01695
ASEENA_AZEEZ,PAT_01695
BHUJANGAIAH_NS,PAT_01695
BATHINAPATLA_AYYAPPA,PAT_01696
ASEENA_AZEEZ,PAT_01696
BHUJANGAIAH_NS,PAT_01696
SATYABRATA_DAS,PAT_01697
RAHAMAN_FAZLUR,PAT_01698
GUPTA_PRITI,PAT_01698
GAUTAM_PRABHAT,PAT_01698
PARTHASARATHY_P,PAT_01699
VENKATESH_M,PAT_01699
MOUMITA_ROY,PAT_01700
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01700
SUHAS_A_N,PAT_01700
SHASHANK_C_G,PAT_01700
MAHESH_KUMAR_JHA,PAT_01701
DR_ILANGO_VELCHAMY,PAT_01702
IPAVAI,PAT_01702
DR_V_R_UMA,PAT_01702
DR_ILANGO_VELCHAMY,PAT_01703
JASWANTH_SINGH_G,PAT_01703
DR_V_R_UMA,PAT_01703
DR_K_MEENAKSHI,PAT_01704
DR_HANUMANTHA_RAVI_P_V_N,PAT_01704
AARYAN_UPADHYAY,PAT_01704
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01704
VARSHA_PAWAR,PAT_01705
ABHISHEK_JAVALI,PAT_01706
BASAVAKIRAN,PAT_01706
MAHADEVAN_M,PAT_01706
PARVATH_J,PAT_01706
PRAVEEN_SIDDAPPA,PAT_01706
DR_N_CHANDRIKA,PAT_01707
DR_M_RAJESH,PAT_01707
DR_N_RAMANJANEYULU,PAT_01707
AMRUTHA_M,PAT_01707
GS_NISHCHITHA,PAT_01707
NEHA_A,PAT_01707
DHANUSH_KUMAR_V,PAT_01707
PREETHI_MARUTHI_HADAGINAL,PAT_01707
BHOOMIKAS,PAT_01707
LIKITH_KUMAR_D_K,PAT_01707
SRIVIDYA_RAMISETTY,PAT_01708
SHILPA_MANGESH_PANDE,PAT_01709
MADIMI_JASWANTH_SAI,PAT_01709
KOTHA_MADESH,PAT_01709
MANDAM_GNAESHWAR,PAT_01709
KUMAR_ARYAN,PAT_01709
KUMAR_AYUSH,PAT_01709
ANSHIKA_SHUKLA,PAT_01710
PRIYANKA_S_TALEKAR,PAT_01710
BINDU_R,PAT_01710
ABHIJEET_KUMAR,PAT_01710
PREETHI_A,PAT_01711
ANSHIKA_SHUKLA,PAT_01712
PRIYANKA_S_TALEKAR,PAT_01712
BINDU_R,PAT_01712
SUGUNADEVI_C,PAT_01713
POORANI_M,PAT_01713
AMITHA_R,PAT_01713
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01713
SUGUNADEVI_C,PAT_01714
ARVIND_R,PAT_01714
MEGHANA_NANDIPATI,PAT_01714
KAVYA_MANNE,PAT_01714
KUMARI_SWADHA,PAT_01714
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01714
SUGUNADEVI_C,PAT_01715
ARVIND_R,PAT_01715
AMISHA_THAKUR,PAT_01715
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01715
ASUVITHA,PAT_01716
S_PALLAVI,PAT_01716
HARI_CHARAN_G,PAT_01716
ANSHIKA_SHUKLA,PAT_01717
PRIYANKA_S_TALEKAR,PAT_01717
NETHRA_NAIR,PAT_01717
RAJAT_GOSAL,PAT_01717
VARUN_MAHESH_MENON,PAT_01717
CMR_INSTITUTE_OF_TECHNOLOGY_BENGALURU,PAT_01717
VYSHALI_RAO_K_P,PAT_01718
CHETHAN_B,PAT_01718
NAVNEETHRAM_V_K,PAT_01718
DR_BALAJI_C,PAT_01719
DR_SUMITHRA_R,PAT_01719
DR_RUDRESHA_C,PAT_01719
DR_VIDYA_SHREE_V,PAT_01719
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01719
DR_V_SENTHILKUMAR,PAT_01720
MADHU_GC,PAT_01720
DR_YOGESH_KUMAR_RATHORE,PAT_01720
MR_CHTTIMOTHU_SURESH_BABU,PAT_01720
MR_LALIT_CHOWDHURY,PAT_01720
DR_ASHISH_KUMAR_SHARMA,PAT_01720
SANGEETA_BHANJA_CHAUDHURI,PAT_01721
K_SHIJINA_PADMANABHAN,PAT_01722
RAJESH_GOPAL,PAT_01723
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01723
B_NARASIMHA_RAO,PAT_01724
PADIDHAPU_RAJENDRA,PAT_01724
ATYAM_NAGESWARA_RAO,PAT_01725
SANTOSH_KATHARI,PAT_01725
DR_SANDEEP_KUMAR_M,PAT_01725
DR_JAHNAVI_M,PAT_01725
MR_N_NAGASUBBA_REDDY,PAT_01725
ANASWARA_VENUNADH,PAT_01726
DEEPA_H,PAT_01726
DR_CIYAMALA_KUSHBU_S,PAT_01726
CH_MANASA,PAT_01726
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01726
MANIKANDAN_H,PAT_01727
PRASHANT_S_HATTI,PAT_01727
DR_BOMMANNA_K,PAT_01727
ANUPAMA_B_SOMANAKATTI,PAT_01727
MANIKANDAN_H,PAT_01728
PRASHANT_S_HATTI,PAT_01728
DR_BOMMANNA_K,PAT_01728
ANUPAMA_B_SOMANAKATTI,PAT_01728
MANIKANDAN_H,PAT_01729
PRASHANT_S_HATTI,PAT_01729
DR_BOMMANNA_K,PAT_01729
ANUPAMA_B_SOMANAKATTI,PAT_01729
DR_DHANANJAY_DEY,PAT_01730
DR_BALAJI_C,PAT_01730
DR_DHANANJAY_DEY,PAT_01731
DR_BALAJI_C,PAT_01731
DR_I_PAKRUDHEEN,PAT_01732
DR_BALAJI_C,PAT_01732
ATYAM_NAGESWARA_RAO,PAT_01733
DR_T_POOMPAVAI,PAT_01733
RAJSREE_S,PAT_01733
SNEHA_SHARMA,PAT_01733
SUDIKSHA_BIRADAR,PAT_01733
SRIDEVI_S,PAT_01734
SHARMILA_K_P,PAT_01734
MALAVIKA_VINAY,PAT_01734
DEVADATHAN_MENON,PAT_01734
DEEKSHITHA_M,PAT_01734
SRIDEVI_S,PAT_01735
DR_PAPPA_M,PAT_01735
DR_MEENAKSHI_PATIL,PAT_01735
DR_SHARMILA_K_P,PAT_01735
CHINMAYI_M_KASHYAP,PAT_01735
BHOOMIKA_G,PAT_01735
ASHA_KIRANA_V,PAT_01735
AMULYA_S_RAO,PAT_01735
POOJASHREE_BASKAR,PAT_01735
MAHESH_KUMAR_JHA,PAT_01736
RANJITHA_R,PAT_01737
RANJITHA_R,PAT_01738
PREETHI_A,PAT_01739
S_R_SRIRAKSHA,PAT_01740
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01740
UMA_RAJU,PAT_01741
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01741
SUGUNADEVI_C,PAT_01742
ARVIND_R,PAT_01742
DR_B_UMA_MAHESWARI,PAT_01742
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01742
SHILPA_MANGESH_PANDE,PAT_01743
VYSHALI_RAO_K_P,PAT_01744
SRIVIDYA_R,PAT_01744
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01744
ANASWARA_VENUNADH,PAT_01745
APARNA_N,PAT_01745
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01745
RAVEESH_HEGDE,PAT_01746
NIDHIS_VAISHNAW,PAT_01747
MAHESH_KUMAR_JHA,PAT_01748
MONIKA_SINGH,PAT_01749
SINDHYA_RAGHUNATH,PAT_01750
DR_VIJI_K,PAT_01751
DRKCHITRA,PAT_01751
ATHAR_AHMED,PAT_01751
BATHINENI_KOWSHIK4,PAT_01751
GAJJALA_KOUSITHA,PAT_01751
NEHASHREE_VT,PAT_01751
ANJU_DAS,PAT_01751
GAUTAM_PRABHAT,PAT_01752
RAMDAS_BALAN,PAT_01752
CMR_INSTITUTE_OF_TECHNOLOGY_BENGALURU,PAT_01752
PADIDHAPU_RAJENDRA,PAT_01753
CMR_INSTITUTE_OF_TECHNOLOGY_BENGALURU,PAT_01753
SRIDEVI_S,PAT_01754
MEENAKSHI_R_PATIL,PAT_01754
SHARMILA_K_P,PAT_01754
SANJITHA,PAT_01754
RAGHU_B_S,PAT_01754
N_RAGHAVENDRA,PAT_01754
MOHAMMAD_FIROZ_K,PAT_01754
RAKSHITHA_M_R,PAT_01754
NIKHITHA_K_N,PAT_01754
ANKITA,PAT_01754
A_SUVITHA,PAT_01755
VARSHINI_N,PAT_01755
GAUTAM_PRABHAT,PAT_01756
GUPTA_PRITI,PAT_01756
RAHAMAN_FAZLUR,PAT_01756
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01756
K_KOMALA_DEVI,PAT_01757
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01757
DRJOSEPHINE_PREM_KUMAR,PAT_01757
SUDARSHANA_RAMAN,PAT_01758
CMR_INSTITUTE_OF_TECHNOLOGY_BENGALURU,PAT_01758
GUPTA_PRITI,PAT_01759
RAHAMAN_FAZLUR,PAT_01759
GAUTAM_PRABHAT,PAT_01759
GUPTA_PRITI,PAT_01760
GAUTAM_PRABHAT,PAT_01760
RAHAMAN_FAZLUR,PAT_01760
CMR_INSTITUTE_OF_TECHNOLOGY_BENGALURU,PAT_01760
SRIDHAR_N,PAT_01761
SOPHIYA_SUSAN_S,PAT_01761
NIYA_PRASAD,PAT_01761
PPRATHIKA,PAT_01761
SHIVANI_S_MURTHY,PAT_01761
SUTAPA_SARKAR,PAT_01762
DR_MFARIDA_BEGAM,PAT_01763
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01763
RDHIVYA,PAT_01764
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01764
DRHELEN_JOSEPHINE_VL,PAT_01764
AKILA_P,PAT_01765
V_RAJESH_KUMAR,PAT_01765
DR_PARTHASARATHY_V,PAT_01765
TAMIL_SELVI_N,PAT_01765
DR_S_RAVINDRAN,PAT_01765
P_KEZIA_JOY_KUMARI,PAT_01765
MANJULA_SUBRAMANIAM,PAT_01765
DR_KESAVAMOORTHY_R,PAT_01765
GNANESWARI_GNANAGURU,PAT_01766
CMR_INSTITUTE_OF_TECHNOLOGY_BENGALURU,PAT_01766
DR_MJ_CARMEL_MARY_BELINDA,PAT_01767
MRS_RBHUVANYA,PAT_01767
DR_NAVEEN_KUMAR_G_N,PAT_01767
MR_RAMBABU_NALAGANDLA,PAT_01767
DR_BALACHANDRA_PATTANAIK,PAT_01767
DR_SANCHARI_SAHA,PAT_01768
CMR_INSTITUTE_OF_TECHNOLOGY_BENGALURU,PAT_01768
KRISHNA_SOWJANYA_K,PAT_01769
DR_V_N_MANJU,PAT_01769
DR_BINDU_MADAVI,PAT_01769
NEHA_PATWARI,PAT_01769
DR_V_N_MANJU,PAT_01770
KRISHNA_SOWJANYA_K,PAT_01770
J_LENISHPRAMIEE,PAT_01770
APARNA_N,PAT_01770
ARVIND_D,PAT_01770
DRRSATHYA_BAMA_KRISHNA,PAT_01770
DR_SHREEKANTH_MOOROOR_PRABHU,PAT_01771
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01771
ABHISEK_MIDYA,PAT_01772
PARTHA_CHATTOPADHYAY,PAT_01772
PARTHASARATHY_P,PAT_01773
DRVIJI_K,PAT_01774
DRKCHITRA,PAT_01774
DRKCHITRA,PAT_01775
DRVSPRAKASH,PAT_01775
DRVIJI_K,PAT_01775
DR_PARAS_NATH_SINGH,PAT_01776
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01776
HARSHA_B_K,PAT_01777
MEENAKSHI_R_PATIL,PAT_01777
SHRUTHI_M_L_J,PAT_01777
SRIVIDYA_RAMISETTY,PAT_01778
VYSHALI_RAO_K_P,PAT_01778
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01778
SHYAMALI_DAS,PAT_01779
SHYAMALI_DAS,PAT_01780
TANUSHREE_MOHAPATRA,PAT_01780
PVELRAJKUMAR,PAT_01781
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01781
DRRAMESH_P,PAT_01781
DRSSOLAI_MANOHAR,PAT_01781
DRM_SATHYA_PRIYA,PAT_01781
PARTHASARATHY_P,PAT_01782
DR_VENKATESH_M,PAT_01782
DR_NIRANJAN_L,PAT_01782
DR_A_ANDREW_ROOBERT,PAT_01782
MS_UMME_SALMA,PAT_01783
MS_DEVADARSHINI_V,PAT_01783
MS_VANDANA_K_S,PAT_01783
DR_SENTHIL_VELAN_SUGANANTHAM,PAT_01783
MS_SWATHI_BANAKAR,PAT_01783
PAPPA_M,PAT_01784
SHARMILA_KP,PAT_01784
MEENAKSHI_R_PATIL,PAT_01784
ASWINI_N,PAT_01785
RAVEESH_HEGDE,PAT_01785
MONIKA_SINGH,PAT_01785
MAHESH_KUMAR_JHA,PAT_01785
SENTHIL_VELAN_SUGANANTHAM,PAT_01786
MS_VISALINI_S,PAT_01786
MS_VIDHYA_S,PAT_01786
MS_DIANA_A,PAT_01786
MS_BINDYASHREE_C_A,PAT_01786
DHRUV_SHARMA,PAT_01787
DR_NAVEEN_KUMAR_G_N,PAT_01787
DR_MEENAKSHI_R_PATIL,PAT_01787
DR_HARSHA_B_K,PAT_01787
MEENAKSHI_PATIL,PAT_01788
SUTAPA_SARKAR,PAT_01788
UMA_RAJU,PAT_01789
PRATAP_D,PAT_01789
K_MEENAKSHI,PAT_01789
PUSULURI_VENKATA_NAGA_HANUMANTHA_RAVI,PAT_01789
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01789
HEMA_HC,PAT_01790
VIBHA_N_DALAWAI,PAT_01790
CMR_INSTITUTE_OF_TECHNOLOGY_BENGALURU,PAT_01790
NAGENDRA_P,PAT_01790
PREETI_JACOB,PAT_01791
CMR_INSTITUTE_OF_TECHNOLOGY_BENGALURU,PAT_01791
K_SHIJINA_PADMANABHAN,PAT_01792
CMR_INSTITUTE_OF_TECHNOLOGY_BENGALURU,PAT_01792
DR_B_RAJENDRA_PRASAD_REDDY,PAT_01793
ASWINI_N,PAT_01794
R_ELUMALAI,PAT_01794
MANIKANDAN_H,PAT_01795
PRASHANT_S_HATTI,PAT_01795
ANISH_M,PAT_01796
JAYAPRABAKAR_J,PAT_01796
MANIKANDAN_H,PAT_01796
ARUNKUMAR_T,PAT_01796
MS_VISALINI_S,PAT_01797
DR_SENTHIL_VELAN_SUGANANTHAM,PAT_01797
MS_VIDHYA_S,PAT_01797
MS_BINDYASHREE_C_A,PAT_01797
MS_DIANA_A,PAT_01797
DR_EISHA_AKANKSHA,PAT_01798
DR_MEENAKSHI_R_PATIL,PAT_01798
UMA_RAJU,PAT_01799
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01799
PREETHI_A,PAT_01800
ASWINI_N,PAT_01800
DR_GOWRI_GANESH_N_S,PAT_01801
DR_SENTHIL_VELAN_SUGANANTHAM,PAT_01801
DR_BALASUBRAMANIAN_VISWANANTHAN,PAT_01801
DR_D_VENKATA_VARA_PRASAD,PAT_01801
SMITHA_N,PAT_01802
TANUJA_R,PAT_01802
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01803
RESHMA_P_ELDHO,PAT_01803
RANJITHAR,PAT_01804
GAUTAM_FRABHAT,PAT_01805
GUPTA_PRITI,PAT_01805
RAHAMAN_FAZLUR,PAT_01805
GUPTA_PRITI,PAT_01806
GAUTAM_PRABHAT,PAT_01806
RAHAMAN_FAZLUR,PAT_01806
GUPTA_PRITI,PAT_01807
GAUTAM_PRABHAT,PAT_01807
RAHAMAN_FAZLUR,PAT_01807
ANAND_R,PAT_01808
MAHESH_KUMAR_JHA,PAT_01808
RUBINI_P,PAT_01808
MONIKA_SINGH,PAT_01808
RAVEESH_HEGDE,PAT_01808
GNANESWARI_GNANAGURU,PAT_01809
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01809
K_KOMALA_DEVI,PAT_01810
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01810
DRJOSEPHINE_PREM_KUMAR,PAT_01810
SUDARSHANA_RAMAN,PAT_01811
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01811
MRTVINODHKANNAN_MOOKAMBIGAI_COLLEGE_OF_ENGINEERING,PAT_01812
DRASHISH_KUMAR_SRIVASTAVA_GALGOTIAS_UNIVERSITY,PAT_01812
MRSDIVYA_SINGH_CMRIT_CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01812
DRSHADAB_IRFAN_UNITED_UNIVERSITY,PAT_01812
MRGAURAV_DWIVEDI_UNITED_UNIVERSITY,PAT_01812
DR_MFARIDA_BEGAM,PAT_01813
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01813
DR_RAMYA_C,PAT_01814
DR_MANNAR_MANNAN_J,PAT_01814
MRS_C_SHARON_ROJI_PRIYA,PAT_01814
DR_SAVITA_CHANNAGAUDAR,PAT_01814
SHREEKANTH_MOOROOR_PRABHU,PAT_01815
SUGATO_CHAKRABARTY,PAT_01815
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01816
KEKA_MUKHOPADHYAYA,PAT_01816
S_ASIF_CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01817
DR_M_SRIRAMA_LAKSHMI_REDDY_CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01817
GANAPAVARAPU_SUREKHA_CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01817
TN_CHITTI_NEW_HORIZON_COLLEGE_OF_ENGINEERING,PAT_01817
JYOTSNA_TARIGOPPULA_CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01817
DRKCHITRA,PAT_01818
DRVSPRAKASH,PAT_01818
DRVIJI_K,PAT_01818
DR_K_CHITRA,PAT_01819
DR_VIJI_K,PAT_01819
ATHAR_AHMED,PAT_01819
SIDDARTH_KRISHNA_HUDEDAMANI,PAT_01819
KOUSITHA_GAJJALA,PAT_01819
KEERTHI_ANNIGERI,PAT_01819
BATHINENI_KOWSHIK,PAT_01819
JIDGNESH_SATISHCHANDRA_WANI,PAT_01819
DR_SANCHARI_SAHA,PAT_01820
DR_PARTHASARATHY_P,PAT_01821
MRS_SUSMITHA_ALAMURU,PAT_01821
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01821
MS_ANKITHA_RAO,PAT_01822
DR_ADARSH_RAG_S,PAT_01822
DR_SOMASHEKARA_BHAT,PAT_01822
DR_SHOUNAK_DE,PAT_01822
MS_JAYALAKSHMI,PAT_01822
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01822
RESHMA_P_ELDHO,PAT_01823
NITHARA_P_V,PAT_01823
LOKASREE_B_S,PAT_01823
PRIYANKA_PRIYADARSHINI_PADHI,PAT_01823
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01823
SSHANKAR_NARAYAN,PAT_01824
NIDHI_S_VAISHNAW,PAT_01824
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01824
MADHI_S_VAISHNAW,PAT_01825
S_SHANKAR_NARAYAN,PAT_01825
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01825
DR_PARTHASARATHY_P,PAT_01826
MR_MANJUNATH_V_GUDUR,PAT_01826
DR_L_NAGARAJAN,PAT_01826
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01826
GIRIDHAR_S,PAT_01827
DR_VAKULA_RANI_J,PAT_01827
AISHWARYA_JAKKA,PAT_01827
HAMSINI_KANURU,PAT_01827
SRIVIDYA_RAMISETTY,PAT_01828
VYSHALI_RAO_K_P,PAT_01828
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01828
DR_ALAVUDEEN_BASHA_A,PAT_01829
DR_PARTHASARATHY_P,PAT_01829
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01829
PARTHASARATHY_P,PAT_01830
NAVASHREE_N,PAT_01830
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01830
CHAITANYA_LEKSHMI_INDIRA,PAT_01831
PREETHA_S,PAT_01831
RAHUL_PILLAI,PAT_01831
NANDAKUMAR_KALARIKKAL,PAT_01831
DR_MANISH_MITTAL,PAT_01832
DR_MULUGETA_TESEMA,PAT_01832
DR_SABBINENI_POOJITHA,PAT_01832
MS_HARSHVARDHAN_SANGRAM_PATIL,PAT_01832
DR_SANGRAM_PATIL,PAT_01832
DR_BHAGATSING_JITKAR,PAT_01832
DR_NAVEEN_KUMAR_G_N,PAT_01832
SUDARSHANA_RAMAN,PAT_01833
CMR_INSTITUTE_OF_TECHNOLOGY_BENGALURU,PAT_01833
JOSHUA_SAMUEL_RAJ,PAT_01834
MSCSHARON_ROJI_PRIYA,PAT_01834
DRSAM_GILVINE_SAMUVEL,PAT_01834
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01834
PAPPA_M,PAT_01835
SRIDEVI_S,PAT_01835
SHARMILA_KP,PAT_01835
PAPPA_M,PAT_01836
SHARMILA_KP,PAT_01836
SRIDEVI_S,PAT_01836
RAHAMAN_FAZLUR,PAT_01837
GUPTA_PRITI,PAT_01837
GAUTAM_PRABHAT,PAT_01837
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01837
SHARMILA_K_P,PAT_01838
PAPPA_M,PAT_01838
SRIDEVI_S,PAT_01838
MALAVIKA_VINAY,PAT_01838
DEVADATHAN_MENON,PAT_01838
SAGAR_M_BALIGIDAD,PAT_01839
VENKATESH_NAIK,PAT_01840
NARENDRA_N,PAT_01840
GOPI_S,PAT_01840
ANJU_DAS,PAT_01841
DR_NAGESWARA_RAO_ATYAM,PAT_01841
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01841
DR_P_VIJAYAPRIYA,PAT_01841
MR_THAMILMARAN,PAT_01841
SANTOSH_Y_N,PAT_01841
SENTHIL_VELAN_SUGANANTHAM,PAT_01842
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_01842
PVELRAJKUMAR,PAT_01843
DR_P_RAMESH,PAT_01843
SUMIT_MOHANTY,PAT_01843
